Q_ID,dataset,llm,R(1-2),R(1-3),R(1-4),R(3-4),R(1-34)
79,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
80,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
81,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
82,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
83,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
84,synthetic,gemini-2.5-flash,Contains,Contains,Contains,Disjoint,Equivalence
85,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
86,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
87,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
88,synthetic,gemini-2.5-flash,Contains,Contains,Contains,Disjoint,Equivalence
89,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
90,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
91,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
92,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
93,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Contains
94,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
95,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
96,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
97,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
98,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
99,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
100,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
101,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
102,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
103,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
104,synthetic,gemini-2.5-flash,ContainedBy,Contains,Overlap,Disjoint,ContainedBy
105,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
106,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
107,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
108,synthetic,gemini-2.5-flash,Equivalence,Equivalence,Contains,Contains,Equivalence
109,synthetic,gemini-2.5-flash,Contains,Contains,Contains,Disjoint,Equivalence
110,synthetic,gemini-2.5-flash,Equivalence,Contains,Unknown,Disjoint,Equivalence
111,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
112,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
113,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
114,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
115,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
116,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
117,synthetic,gemini-2.5-flash,Contains,Contains,Contains,Disjoint,Equivalence
118,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
119,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
120,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
121,synthetic,gemini-2.5-flash,Overlap,Contains,Contains,Disjoint,Equivalence
122,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
123,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
124,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
125,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
126,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
127,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
128,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
129,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
130,synthetic,gemini-2.5-flash,Disjoint,Contains,Contains,Disjoint,Equivalence
131,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
132,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
133,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
134,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
135,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
136,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
137,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
138,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
139,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
140,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
141,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
142,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
143,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
144,synthetic,gemini-2.5-flash,ContainedBy,ContainedBy,Disjoint,Disjoint,Disjoint
145,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Overlap,ContainedBy
146,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
147,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
148,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
149,synthetic,gemini-2.5-flash,Equivalence,Contains,Contains,Disjoint,Equivalence
0,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
1,synthetic,gemini-2.5-pro,ContainedBy,Contains,Contains,Disjoint,Equivalence
2,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
3,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
4,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
5,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
6,synthetic,gemini-2.5-pro,Contains,Contains,Contains,Disjoint,Equivalence
7,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
8,synthetic,gemini-2.5-pro,Equivalence,Contains,Overlap,Disjoint,Equivalence
9,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
10,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
11,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
12,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
13,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
14,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
15,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
16,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
17,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
18,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
19,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
20,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
21,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
22,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
23,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
24,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
25,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
26,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
27,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
28,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
29,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
30,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
31,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
32,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
33,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
34,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
35,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
36,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
37,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
38,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
39,synthetic,gemini-2.5-pro,Equivalence,Contains,Overlap,Disjoint,ContainedBy
40,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
41,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
42,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
43,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
44,synthetic,gemini-2.5-pro,Contains,Contains,Contains,Disjoint,Equivalence
45,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
46,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
47,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Contains
48,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
49,synthetic,gemini-2.5-pro,Equivalence,Contains,Disjoint,Disjoint,Equivalence
50,synthetic,gemini-2.5-pro,ContainedBy,Contains,Contains,Disjoint,Equivalence
51,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
52,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
53,synthetic,gemini-2.5-pro,Equivalence,Contains,Overlap,Disjoint,Equivalence
54,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
55,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
56,synthetic,gemini-2.5-pro,Disjoint,Contains,Contains,Disjoint,Equivalence
57,synthetic,gemini-2.5-pro,ContainedBy,Overlap,Contains,Disjoint,Equivalence
58,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
59,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
60,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
61,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
62,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
63,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
64,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
65,synthetic,gemini-2.5-pro,Contains,Contains,Contains,Disjoint,Equivalence
66,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Overlap,ContainedBy
67,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
68,synthetic,gemini-2.5-pro,Contains,Contains,Contains,Disjoint,Equivalence
69,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
70,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Equivalence,Disjoint
71,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
72,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
73,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
74,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
75,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
76,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
77,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
78,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
79,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
80,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
81,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
82,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
83,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
84,synthetic,gemini-2.5-pro,Contains,Contains,Contains,Disjoint,Equivalence
85,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
86,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
87,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
88,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
89,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
90,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
91,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
92,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
93,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
94,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
95,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
96,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
97,synthetic,gemini-2.5-pro,Equivalence,Disjoint,Contains,Disjoint,Equivalence
98,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
99,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
100,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
101,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
102,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
103,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
104,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
105,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
106,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
107,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
108,synthetic,gemini-2.5-pro,Equivalence,Equivalence,Contains,Disjoint,Equivalence
109,synthetic,gemini-2.5-pro,,Contains,Contains,Disjoint,Equivalence
110,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
111,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
112,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
113,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
114,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
115,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
116,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
117,synthetic,gemini-2.5-pro,Contains,Contains,Contains,Disjoint,Equivalence
118,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
119,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
120,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
121,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
122,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
123,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
124,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
125,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
126,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
127,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
128,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
129,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
130,synthetic,gemini-2.5-pro,Disjoint,Contains,Contains,Disjoint,Equivalence
131,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
132,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
133,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
134,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
135,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
136,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
137,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
138,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
139,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
140,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
141,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
142,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
143,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
144,synthetic,gemini-2.5-pro,ContainedBy,ContainedBy,Disjoint,Disjoint,Disjoint
145,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Overlap,ContainedBy
146,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
147,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
148,synthetic,gemini-2.5-pro,Equivalence,Contains,Contains,Disjoint,Equivalence
149,synthetic,gemini-2.5-pro,Equivalence,Contains,Overlap,Disjoint,Equivalence
0,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
1,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
2,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
3,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
4,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
5,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
6,qawiki,grok-3-mini,Equivalence,Contains,Contains,Overlap,ContainedBy
7,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
8,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
9,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
10,qawiki,grok-3-mini,ContainedBy,Equivalence,Disjoint,Disjoint,ContainedBy
11,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
12,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
13,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
14,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
15,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
16,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
17,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
18,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
19,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
20,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
21,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
22,qawiki,grok-3-mini,Equivalence,Contains,Equivalence,Disjoint,Equivalence
23,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
24,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
25,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
26,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
27,qawiki,grok-3-mini,Contains,Contains,Contains,Disjoint,Equivalence
28,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
29,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
30,qawiki,grok-3-mini,ContainedBy,Contains,Contains,Disjoint,Equivalence
31,qawiki,grok-3-mini,Equivalence,Equivalence,Contains,Contains,Equivalence
32,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
33,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
34,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
35,qawiki,grok-3-mini,ContainedBy,Contains,Contains,Disjoint,Equivalence
36,qawiki,grok-3-mini,Equivalence,Contains,Contains,Disjoint,Equivalence
