action,dataset,predicate,llm,deepseek-chat,deepseek-r1:1.5b,deepseek-r1:70b,deepseek-reasoner,gemini-2.0-flash,gemini-2.5-flash,gemini-2.5-pro,gpt-4.1-2025-04-14,gpt-4.1-mini-2025-04-14,gpt-4.1-nano-2025-04-14,gpt-4o,gpt-5,gpt-5-mini,gpt-5-nano,gpt-oss:20b,grok-3-mini,llama3.1:8b,o3,llama3.3:70b
fixing,synthetic,?A1>A4,gpt-4.1-nano-2025-04-14,1.0,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,
fixing,synthetic,?A1>A4,gpt-4o,0.9648,0.5,,0.0053,0.7256,0.6128,0.0133,0.7461,0.7461,0.0,1.0,0.9922,0.5,0.9102,0.0577,0.9922,0.0,0.8281,
fixing,synthetic,?A1>A4,gpt-5,0.5,0.5,,0.0,0.1094,0.0312,0.0001,0.1094,0.0625,0.0,0.0625,1.0,0.0352,0.3125,0.0001,0.75,0.0,0.1875,
fixing,synthetic,?A1>A4,gpt-5-mini,0.9805,0.5,,0.0085,0.8281,0.7256,0.0262,0.8281,0.8062,0.0,0.7256,0.9961,1.0,0.9453,0.0946,0.9961,0.0,0.8867,
fixing,synthetic,?A1>A4,gpt-5-nano,0.8125,0.5,,0.0004,0.3633,0.2539,0.0007,0.3633,0.3633,0.0,0.2539,0.9375,0.1719,1.0,0.0064,0.9375,0.0,0.5,
fixing,synthetic,?A1>A4,gpt-oss:20b,0.9997,0.5,,0.221,0.9904,0.9894,0.3506,0.9904,0.9963,0.0,0.9793,1.0,0.9608,0.9988,1.0,1.0,0.0,0.9962,
fixing,synthetic,?A1>A4,grok-3-mini,0.5,0.5,,0.0,0.1094,0.0312,0.0001,0.1094,0.1094,0.0,0.0625,0.75,0.0352,0.3125,0.0005,1.0,0.0,0.1875,
fixing,synthetic,?A1>A4,llama3.1:8b,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
fixing,synthetic,?A1>A4,o3,0.8906,0.5,,0.0004,0.5,0.377,0.0022,0.5,0.5,0.0,0.377,0.9688,0.2744,0.7734,0.0154,0.9688,0.0,1.0,
fixing,synthetic,?A3∅A4,deepseek-chat,1.0,1.0,,0.6367,0.9688,0.7734,0.7461,0.7734,0.0002,0.0,0.7461,0.0898,0.0002,0.0176,1.0,0.623,0.0,1.0,
fixing,synthetic,?A3∅A4,deepseek-r1:1.5b,0.5,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,
fixing,synthetic,?A3∅A4,deepseek-reasoner,0.6367,1.0,,1.0,0.9375,0.7461,0.7461,0.7461,0.0008,0.0,0.7461,0.1051,0.0005,0.0245,0.9844,0.623,0.0,1.0,
fixing,synthetic,?A3∅A4,gemini-2.0-flash,0.1875,1.0,,0.2266,1.0,0.3438,0.3438,0.3125,0.0,0.0,0.3438,0.0112,0.0,0.0009,1.0,0.2266,0.0,1.0,
fixing,synthetic,?A3∅A4,gemini-2.5-flash,0.5,1.0,,0.5,0.8906,1.0,0.6562,0.6367,0.0001,0.0,0.6367,0.0195,0.0001,0.0032,0.9688,0.5,0.0,1.0,
fixing,synthetic,?A3∅A4,gemini-2.5-pro,0.5,1.0,,0.5,0.8906,0.6562,1.0,0.6562,0.0001,0.0,0.6367,0.0327,0.0001,0.0065,0.9688,0.5,0.0,1.0,
fixing,synthetic,?A3∅A4,gpt-4.1-2025-04-14,0.5,1.0,,0.5,0.9375,0.6367,0.6562,1.0,0.0001,0.0,0.6562,0.0327,0.0,0.0065,1.0,0.5,0.0,1.0,
fixing,synthetic,?A3∅A4,gpt-4.1-mini-2025-04-14,1.0,1.0,,0.9999,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9822,0.5,0.939,1.0,0.9999,0.0,1.0,
fixing,synthetic,?A3∅A4,gpt-4.1-nano-2025-04-14,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8625,1.0,
fixing,synthetic,?A3∅A4,gpt-4o,0.5,1.0,,0.5,0.8906,0.6367,0.6367,0.6562,0.0,0.0,1.0,0.0592,0.0001,0.0154,0.9688,0.5,0.0,1.0,
fixing,synthetic,?A3∅A4,gpt-5,0.9713,1.0,,0.9616,0.9983,0.998,0.9941,0.9941,0.0436,0.0,0.9824,1.0,0.0064,0.2905,0.9998,0.9807,0.0,1.0,
fixing,synthetic,?A3∅A4,gpt-5-mini,1.0,1.0,,0.9999,1.0,1.0,1.0,1.0,0.6494,0.0,1.0,0.9988,1.0,0.9935,1.0,1.0,0.0,1.0,
fixing,synthetic,?A3∅A4,gpt-5-nano,0.9963,1.0,,0.9936,0.9999,0.9998,0.9991,0.9991,0.1239,0.0,0.9962,0.8666,0.0287,1.0,1.0,0.9983,0.0,1.0,
fixing,synthetic,?A3∅A4,gpt-oss:20b,0.0625,1.0,,0.1094,0.5,0.1875,0.1875,0.125,0.0,0.0,0.1875,0.0032,0.0,0.0005,1.0,0.1094,0.0,1.0,
fixing,synthetic,?A3∅A4,grok-3-mini,0.623,1.0,,0.623,0.9375,0.7734,0.7461,0.7734,0.0004,0.0,0.7734,0.073,0.0002,0.0112,0.9844,1.0,0.0,1.0,
fixing,synthetic,?A3∅A4,llama3.1:8b,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.1981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
fixing,synthetic,?A3∅A4,o3,0.0312,1.0,,0.0312,0.25,0.0625,0.0625,0.0625,0.0,0.0,0.0625,0.0005,0.0,0.0001,0.5,0.0312,0.0,1.0,
fixing,synthetic,?A4=A1|3,deepseek-chat,1.0,1.0,,0.0002,0.8338,0.9534,0.0769,0.7383,0.0068,0.0,0.3506,0.7142,0.0662,0.1077,0.2366,0.895,0.0,0.9993,
fixing,synthetic,?A4=A1|3,deepseek-r1:1.5b,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
fixing,synthetic,?A4=A1|3,deepseek-reasoner,0.9999,0.5,,1.0,1.0,1.0,0.9733,1.0,0.9231,0.0,0.999,1.0,0.9822,0.9907,0.9967,1.0,0.0,1.0,
fixing,synthetic,?A4=A1|3,gemini-2.0-flash,0.3145,0.5,,0.0001,1.0,0.8811,0.0235,0.5,0.0011,0.0,0.1537,0.5,0.0175,0.0401,0.1077,0.7383,0.0,0.9936,
fixing,synthetic,?A4=A1|3,gemini-2.5-flash,0.105,0.5,,0.0,0.2403,1.0,0.0012,0.1917,0.0,0.0,0.0436,0.1334,0.0012,0.003,0.0113,0.3953,0.0,0.9408,
fixing,synthetic,?A4=A1|3,gemini-2.5-pro,0.9597,0.5,,0.0492,0.99,0.9997,1.0,0.9878,0.2757,0.0,0.9002,0.9878,0.5573,0.678,0.8447,0.9983,0.0,1.0,
fixing,synthetic,?A4=A1|3,gpt-4.1-2025-04-14,0.4159,0.5,,0.0001,0.6855,0.9054,0.0288,1.0,0.0012,0.0,0.1917,0.5881,0.0214,0.0378,0.1325,0.8083,0.0,0.9962,
fixing,synthetic,?A4=A1|3,gpt-4.1-mini-2025-04-14,0.9977,0.5,,0.1341,0.9997,1.0,0.8144,0.9997,1.0,0.0,0.9878,0.9991,0.8316,0.9061,0.9635,0.9999,0.0,1.0,
fixing,synthetic,?A4=A1|3,gpt-4.1-nano-2025-04-14,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,
fixing,synthetic,?A4=A1|3,gpt-4o,0.779,0.5,,0.0028,0.9242,0.9822,0.1684,0.9054,0.0288,0.0,1.0,0.8447,0.1856,0.2664,0.4357,0.9564,0.0,0.9999,
fixing,synthetic,?A4=A1|3,gpt-5,0.4253,0.5,,0.0001,0.6682,0.9539,0.0288,0.5881,0.003,0.0,0.2498,1.0,0.0145,0.032,0.1325,0.8491,0.0,0.9962,
fixing,synthetic,?A4=A1|3,gpt-5-mini,0.9674,0.5,,0.0362,0.9932,0.9997,0.5573,0.9919,0.2612,0.0,0.8837,0.9953,1.0,0.7294,0.838,0.9988,0.0,1.0,
fixing,synthetic,?A4=A1|3,gpt-5-nano,0.9449,0.5,,0.02,0.9825,0.9992,0.4388,0.9855,0.162,0.0,0.8256,0.9887,0.4194,1.0,0.7502,0.9987,0.0,1.0,
fixing,synthetic,?A4=A1|3,gpt-oss:20b,0.8595,0.5,,0.0077,0.9449,0.9967,0.2498,0.932,0.0717,0.0,0.6864,0.932,0.2557,0.3679,1.0,0.9786,0.0,0.9999,
fixing,synthetic,?A4=A1|3,grok-3-mini,0.2024,0.5,,0.0,0.4159,0.788,0.0053,0.3318,0.0003,0.0,0.0925,0.3036,0.0041,0.0053,0.0494,1.0,0.0,0.9755,
fixing,synthetic,?A4=A1|3,llama3.1:8b,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
fixing,synthetic,?A4=A1|3,o3,0.0038,0.5,,0.0,0.0245,0.1509,0.0,0.0154,0.0,0.0,0.0007,0.0154,0.0,0.0001,0.0005,0.0717,0.0,1.0,
zero-shot,overall,?A1=A2,deepseek-chat,1.0,0.0,0.0,0.0,0.9735,0.9134,0.1829,0.6765,0.0,0.5172,0.242,1.0,1.0,1.0,0.0,0.0905,0.0,0.0045,0.0191
zero-shot,overall,?A1=A2,deepseek-r1:1.5b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A1=A2,deepseek-r1:70b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A1=A2,deepseek-reasoner,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0584,1.0,1.0,1.0,1.0,1.0,0.9997,1.0,0.0,1.0,0.9995
zero-shot,overall,?A1=A2,gemini-2.0-flash,0.0325,0.0,0.0,0.0,1.0,0.3145,0.003,0.0812,0.0,0.0399,0.0088,1.0,1.0,1.0,0.0,0.001,0.0,0.0,0.0008
zero-shot,overall,?A1=A2,gemini-2.5-flash,0.1013,0.0,0.0,0.0,0.716,1.0,0.0137,0.1853,0.0,0.1134,0.0263,1.0,1.0,1.0,0.0,0.0044,0.0,0.0,0.0023
zero-shot,overall,?A1=A2,gemini-2.5-pro,0.8401,0.0,0.0,0.0,0.9977,0.9891,1.0,0.9147,0.0,0.8239,0.5652,1.0,1.0,1.0,0.0,0.3591,0.0,0.0434,0.07
zero-shot,overall,?A1=A2,gpt-4.1-2025-04-14,0.3571,0.0,0.0,0.0,0.9311,0.8377,0.1,1.0,0.0,0.368,0.1424,1.0,1.0,1.0,0.0,0.0422,0.0,0.0011,0.0116
zero-shot,overall,?A1=A2,gpt-4.1-mini-2025-04-14,1.0,0.0,0.0,0.9532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
zero-shot,overall,?A1=A2,gpt-4.1-nano-2025-04-14,0.5172,0.0,0.0,0.0,0.9669,0.9018,0.1988,0.6633,0.0,1.0,0.242,1.0,1.0,1.0,0.0,0.1114,0.0,0.0065,0.034
zero-shot,overall,?A1=A2,gpt-4o,0.7829,0.0,0.0,0.0,0.993,0.9784,0.4673,0.8753,0.0,0.7829,1.0,1.0,1.0,1.0,0.0,0.3216,0.0,0.0415,0.0817
zero-shot,overall,?A1=A2,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9962,0.8443,0.0,0.0,0.0,0.0,0.0
zero-shot,overall,?A1=A2,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,1.0,0.0587,0.0,0.0,0.0,0.0,0.0
zero-shot,overall,?A1=A2,gpt-5-nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1759,0.9504,1.0,0.0,0.0,0.0,0.0,0.0
zero-shot,overall,?A1=A2,gpt-oss:20b,1.0,0.0,0.0,0.0004,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.997,0.8882
zero-shot,overall,?A1=A2,grok-3-mini,0.9237,0.0,0.0,0.0,0.9992,0.9966,0.6741,0.9654,0.0,0.9037,0.7079,1.0,1.0,1.0,0.0,1.0,0.0,0.0946,0.1118
zero-shot,overall,?A1=A2,llama3.1:8b,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A1=A2,llama3.3:70b,0.9874,0.0,0.0,0.0009,0.9996,0.9986,0.9495,0.9925,0.0,0.9757,0.9383,1.0,1.0,1.0,0.1458,0.9161,0.0,0.7174,1.0
zero-shot,overall,?A1=A2,o3,0.9966,0.0,0.0,0.0,1.0,1.0,0.9642,0.9992,0.0,0.9949,0.9654,1.0,1.0,1.0,0.0039,0.9198,0.0,1.0,0.3406
zero-shot,overall,?A1=A3+A4,deepseek-chat,1.0,0.0,0.0,0.319,0.042,1.0,0.9999,1.0,0.0,0.0001,1.0,1.0,1.0,1.0,0.7178,1.0,0.0,1.0,0.0177
zero-shot,overall,?A1=A3+A4,deepseek-r1:1.5b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A1=A3+A4,deepseek-r1:70b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A1=A3+A4,deepseek-reasoner,0.7218,0.0,0.0,1.0,0.1139,1.0,1.0,1.0,0.0,0.0006,1.0,1.0,1.0,1.0,0.8694,1.0,0.0,1.0,0.0315
zero-shot,overall,?A1=A3+A4,gemini-2.0-flash,0.9677,0.0,0.0,0.9077,1.0,1.0,1.0,1.0,0.002,0.0212,1.0,1.0,1.0,1.0,0.9899,1.0,0.0,1.0,0.1332
zero-shot,overall,?A1=A3+A4,gemini-2.5-flash,0.0,0.0,0.0,0.0,0.0,1.0,0.398,0.7459,0.0,0.0,0.9866,1.0,1.0,1.0,0.0002,1.0,0.0,0.9442,0.0
zero-shot,overall,?A1=A3+A4,gemini-2.5-pro,0.0002,0.0,0.0,0.0,0.0,0.6413,1.0,0.8295,0.0,0.0,0.9937,1.0,1.0,1.0,0.0009,1.0,0.0,0.9706,0.0
zero-shot,overall,?A1=A3+A4,gpt-4.1-2025-04-14,0.0,0.0,0.0,0.0,0.0,0.2878,0.1971,1.0,0.0,0.0,0.9517,1.0,1.0,1.0,0.0,0.9998,0.0,0.8277,0.0
zero-shot,overall,?A1=A3+A4,gpt-4.1-mini-2025-04-14,1.0,0.0,0.0,1.0,0.9987,1.0,1.0,1.0,1.0,0.8096,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7307
zero-shot,overall,?A1=A3+A4,gpt-4.1-nano-2025-04-14,0.9999,0.0,0.0,0.9996,0.9845,1.0,1.0,1.0,0.2292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5462
zero-shot,overall,?A1=A3+A4,gpt-4o,0.0,0.0,0.0,0.0,0.0,0.0168,0.0081,0.058,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.946,0.0,0.224,0.0
zero-shot,overall,?A1=A3+A4,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5165,0.0,0.0,0.0,0.0,0.0
zero-shot,overall,?A1=A3+A4,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
zero-shot,overall,?A1=A3+A4,gpt-5-nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,1.0,1.0,0.0,0.0,0.0,0.0,0.0
zero-shot,overall,?A1=A3+A4,gpt-oss:20b,0.3224,0.0,0.0,0.1574,0.0136,0.9999,0.9993,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0074
zero-shot,overall,?A1=A3+A4,grok-3-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0642,1.0,1.0,1.0,0.0,1.0,0.0,0.0041,0.0
zero-shot,overall,?A1=A3+A4,llama3.1:8b,1.0,0.0002,0.0002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A1=A3+A4,llama3.3:70b,0.9897,0.0,0.0,0.9812,0.909,1.0,1.0,1.0,0.3561,0.5462,1.0,1.0,1.0,1.0,0.996,1.0,0.0,1.0,1.0
zero-shot,overall,?A1=A3+A4,o3,0.0,0.0,0.0,0.0,0.0,0.0684,0.037,0.1989,0.0,0.0,0.8018,1.0,1.0,1.0,0.0,0.997,0.0,1.0,0.0
zero-shot,overall,?A1>A3,deepseek-chat,1.0,0.0,0.0,0.0,0.0125,0.9585,0.9845,1.0,0.2162,0.1277,0.0,1.0,1.0,1.0,0.0011,0.9999,0.0,0.5635,0.0116
zero-shot,overall,?A1>A3,deepseek-r1:1.5b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A1>A3,deepseek-r1:70b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A1>A3,deepseek-reasoner,1.0,0.0,0.0,1.0,0.9712,1.0,1.0,1.0,0.9996,0.9983,0.0007,1.0,1.0,1.0,0.8471,1.0,0.0,1.0,0.5297
zero-shot,overall,?A1>A3,gemini-2.0-flash,0.9899,0.0,0.0,0.0346,1.0,1.0,1.0,1.0,0.9427,0.8749,0.0,1.0,1.0,1.0,0.2089,1.0,0.0,0.9944,0.1422
zero-shot,overall,?A1>A3,gemini-2.5-flash,0.0492,0.0,0.0,0.0,0.0,1.0,0.7053,0.9956,0.0056,0.002,0.0,1.0,1.0,1.0,0.0,0.9893,0.0,0.0599,0.0003
zero-shot,overall,?A1>A3,gemini-2.5-pro,0.0188,0.0,0.0,0.0,0.0,0.3239,1.0,0.9835,0.0013,0.0005,0.0,1.0,1.0,1.0,0.0,0.963,0.0,0.019,0.0001
zero-shot,overall,?A1>A3,gpt-4.1-2025-04-14,0.0,0.0,0.0,0.0,0.0,0.0056,0.0201,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3685,0.0,0.0,0.0
zero-shot,overall,?A1>A3,gpt-4.1-mini-2025-04-14,0.8061,0.0,0.0,0.0006,0.0678,0.9956,0.999,1.0,1.0,0.3706,0.0,1.0,1.0,1.0,0.0115,1.0,0.0,0.8551,0.0201
zero-shot,overall,?A1>A3,gpt-4.1-nano-2025-04-14,0.888,0.0,0.0,0.0022,0.1428,0.9984,0.9997,1.0,0.6601,1.0,0.0,1.0,1.0,1.0,0.0291,1.0,0.0,0.9124,0.0518
zero-shot,overall,?A1>A3,gpt-4o,1.0,0.0,0.0,0.9995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9743
zero-shot,overall,?A1>A3,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9998,0.0663,0.0,0.0,0.0,0.0,0.0
zero-shot,overall,?A1>A3,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,1.0,0.0,0.0,0.0,0.0,0.0,0.0
zero-shot,overall,?A1>A3,gpt-5-nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944,1.0,1.0,0.0,0.0,0.0,0.0,0.0
zero-shot,overall,?A1>A3,gpt-oss:20b,0.9992,0.0,0.0,0.1731,0.8137,1.0,1.0,1.0,0.9908,0.9759,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9997,0.3121
zero-shot,overall,?A1>A3,grok-3-mini,0.0001,0.0,0.0,0.0,0.0,0.0133,0.0443,0.6627,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
zero-shot,overall,?A1>A3,llama3.1:8b,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A1>A3,llama3.3:70b,0.992,0.0,0.0,0.5297,0.8895,0.9998,0.9999,1.0,0.9865,0.9616,0.0352,1.0,1.0,1.0,0.7356,1.0,0.0,0.9965,1.0
zero-shot,overall,?A1>A3,o3,0.4682,0.0,0.0,0.0,0.0071,0.9492,0.9846,1.0,0.1651,0.101,0.0,1.0,1.0,1.0,0.0005,1.0,0.0,1.0,0.0054
zero-shot,overall,?A1>A4,deepseek-chat,1.0,0.0,0.0,0.0,0.0137,0.9999,0.0,0.9871,0.0,1.0,0.0,1.0,1.0,1.0,0.0755,0.8679,0.0,0.0013,0.0
zero-shot,overall,?A1>A4,deepseek-r1:1.5b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A1>A4,deepseek-r1:70b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A1>A4,deepseek-reasoner,1.0,0.0,0.0,1.0,1.0,1.0,0.7976,1.0,0.0,1.0,0.2073,1.0,1.0,1.0,1.0,1.0,0.0,0.9997,0.0378
zero-shot,overall,?A1>A4,gemini-2.0-flash,0.989,0.0,0.0,0.0,1.0,1.0,0.0004,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7788,0.9996,0.0,0.2025,0.0
zero-shot,overall,?A1>A4,gemini-2.5-flash,0.0001,0.0,0.0,0.0,0.0,1.0,0.0,0.0492,0.0,0.7737,0.0,1.0,1.0,1.0,0.0,0.0026,0.0,0.0,0.0
zero-shot,overall,?A1>A4,gemini-2.5-pro,1.0,0.0,0.0,0.228,0.9997,1.0,1.0,1.0,0.0,1.0,0.0605,1.0,1.0,1.0,1.0,1.0,0.0,0.9964,0.0125
zero-shot,overall,?A1>A4,gpt-4.1-2025-04-14,0.0159,0.0,0.0,0.0,0.0,0.9585,0.0,1.0,0.0,0.9934,0.0,1.0,1.0,1.0,0.0002,0.1432,0.0,0.0,0.0
zero-shot,overall,?A1>A4,gpt-4.1-mini-2025-04-14,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8607
zero-shot,overall,?A1>A4,gpt-4.1-nano-2025-04-14,0.0,0.0,0.0,0.0,0.0,0.2508,0.0,0.0082,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0003,0.0,0.0,0.0
zero-shot,overall,?A1>A4,gpt-4o,1.0,0.0,0.0,0.8152,1.0,1.0,0.9487,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1295
zero-shot,overall,?A1>A4,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3239,0.0,0.0,0.0,0.0,0.0
zero-shot,overall,?A1>A4,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
zero-shot,overall,?A1>A4,gpt-5-nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7053,1.0,1.0,0.0,0.0,0.0,0.0,0.0
zero-shot,overall,?A1>A4,gpt-oss:20b,0.9355,0.0,0.0,0.0,0.246,1.0,0.0,0.9998,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.995,0.0,0.0562,0.0
zero-shot,overall,?A1>A4,grok-3-mini,0.1499,0.0,0.0,0.0,0.0005,0.998,0.0,0.8745,0.0,0.9998,0.0,1.0,1.0,1.0,0.0062,1.0,0.0,0.0,0.0
zero-shot,overall,?A1>A4,llama3.1:8b,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
zero-shot,overall,?A1>A4,llama3.3:70b,1.0,0.0,0.0,0.9733,1.0,1.0,0.9917,1.0,0.1766,1.0,0.8979,1.0,1.0,1.0,1.0,1.0,0.0,0.9999,1.0
zero-shot,overall,?A1>A4,o3,0.999,0.0,0.0,0.0005,0.8201,1.0,0.0047,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9527,1.0,0.0,1.0,0.0001
zero-shot,overall,?A3∅A4,deepseek-chat,1.0,1.0,1.0,1.0,0.9635,1.0,1.0,0.7818,1.0,0.9691,0.0,1.0,0.0,0.9981,1.0,1.0,0.9999,1.0,0.0842
zero-shot,overall,?A3∅A4,deepseek-r1:1.5b,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zero-shot,overall,?A3∅A4,deepseek-r1:70b,0.0,1.0,1.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0638,0.0,0.0022,0.0
zero-shot,overall,?A3∅A4,deepseek-reasoner,0.0,1.0,1.0,1.0,0.0,1.0,0.9432,0.0,0.0442,0.0,0.0,0.0,0.0,0.0,0.9988,1.0,0.0,1.0,0.0
zero-shot,overall,?A3∅A4,gemini-2.0-flash,0.0437,1.0,1.0,1.0,1.0,1.0,1.0,0.1629,1.0,0.5654,0.0,1.0,0.0,0.8968,1.0,1.0,0.9734,1.0,0.0052
zero-shot,overall,?A3∅A4,gemini-2.5-flash,0.0,1.0,0.8969,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3698,0.0,0.0496,0.0
zero-shot,overall,?A3∅A4,gemini-2.5-pro,0.0,1.0,1.0,0.0694,0.0,1.0,1.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.9342,1.0,0.0,1.0,0.0
zero-shot,overall,?A3∅A4,gpt-4.1-2025-04-14,0.2431,1.0,1.0,1.0,0.8572,1.0,1.0,1.0,1.0,0.8733,0.0,1.0,0.0,0.9881,1.0,1.0,0.9981,1.0,0.0325
zero-shot,overall,?A3∅A4,gpt-4.1-mini-2025-04-14,0.0,1.0,1.0,0.9642,0.0,1.0,0.9993,0.0,1.0,0.0,0.0,0.0004,0.0,0.0,1.0,1.0,0.0,1.0,0.0
zero-shot,overall,?A3∅A4,gpt-4.1-nano-2025-04-14,0.037,1.0,1.0,1.0,0.4672,1.0,1.0,0.1444,1.0,1.0,0.0,0.9999,0.0,0.8683,1.0,1.0,0.9706,1.0,0.0052
