action,dataset,predicate,llm,llama3.1:8b,gpt-oss:20b,gpt-4.1-nano-2025-04-14,mistral-small:24b,llama3.1:70b,gemini-2.0-flash,gpt-4.1-mini-2025-04-14,gpt-4o,gpt-4.1-2025-04-14,grok-3-mini,deepseek-chat,gemini-2.5-flash,gpt-5-nano,deepseek-reasoner,gemini-2.5-pro,gpt-5-mini,o3,gpt-5
wikidata,overall,?A1>A4,gpt-4.1-nano-2025-04-14,0.0,0.0,1.0,1.0,0.0,0.0106,0.0,1.0,0.0093,0.0044,0.9597,0.9572,1.0,1.0,0.0075,1.0,0.0,1.0
wikidata,overall,?A1>A4,mistral-small:24b,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
wikidata,overall,?A1>A4,llama3.1:70b,0.0,1.0,1.0,1.0,1.0,1.0,0.9996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,overall,?A1>A4,gemini-2.0-flash,0.0,0.0,0.9914,1.0,0.0,1.0,0.0,1.0,0.532,0.5688,1.0,1.0,1.0,1.0,0.4678,1.0,0.0576,1.0
wikidata,overall,?A1>A4,gpt-4.1-mini-2025-04-14,0.0,1.0,1.0,1.0,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,overall,?A1>A4,gpt-4o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
wikidata,overall,?A1>A4,gpt-4.1-2025-04-14,0.0,0.0,0.9926,1.0,0.0,0.5,0.0,1.0,1.0,0.5708,1.0,1.0,1.0,1.0,0.4508,1.0,0.0569,1.0
wikidata,overall,?A1>A4,grok-3-mini,0.0,0.0,0.9964,1.0,0.0,0.4586,0.0,1.0,0.4574,1.0,1.0,1.0,1.0,1.0,0.4033,1.0,0.0218,1.0
wikidata,overall,?A1>A4,deepseek-chat,0.0,0.0,0.0479,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5162,1.0,1.0,0.0,1.0,0.0,1.0
wikidata,overall,?A1>A4,gemini-2.5-flash,0.0,0.0,0.0506,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5162,1.0,1.0,1.0,0.0,1.0,0.0,1.0
wikidata,overall,?A1>A4,gpt-5-nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9929,0.0,0.9935
wikidata,overall,?A1>A4,deepseek-reasoner,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,overall,?A1>A4,gemini-2.5-pro,0.0,0.0,0.994,1.0,0.0,0.5642,0.0,1.0,0.5817,0.6235,1.0,1.0,1.0,1.0,1.0,1.0,0.0667,1.0
wikidata,overall,?A1>A4,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0086,1.0,0.0,1.0,0.0,0.555
wikidata,overall,?A1>A4,o3,0.0,0.0,1.0,1.0,0.0,0.9501,0.0,1.0,0.9507,0.9812,1.0,1.0,1.0,1.0,0.9421,1.0,1.0,1.0
wikidata,overall,?A1>A4,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0078,1.0,0.0,0.4724,0.0,1.0
wikidata,overall,?A3∅A4,llama3.1:8b,1.0,1.0,1.0,0.0,0.0005,0.0,1.0,0.0,0.0001,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0855
wikidata,overall,?A3∅A4,gpt-oss:20b,0.0,1.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.0,0.9994,0.0,1.0,0.0003,0.0,1.0,0.0
wikidata,overall,?A3∅A4,gpt-4.1-nano-2025-04-14,0.0,0.9901,1.0,0.0,0.0,0.0,0.0391,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2089,0.0,1.0,0.0
wikidata,overall,?A3∅A4,mistral-small:24b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,overall,?A3∅A4,llama3.1:70b,0.9996,1.0,1.0,0.0,1.0,0.001,1.0,0.0,0.1208,1.0,0.0089,1.0,0.0003,1.0,1.0,0.0,1.0,0.9646
wikidata,overall,?A3∅A4,gemini-2.0-flash,1.0,1.0,1.0,0.0,0.9992,1.0,1.0,0.0,0.9585,1.0,0.7558,1.0,0.404,1.0,1.0,0.0,1.0,1.0
wikidata,overall,?A3∅A4,gpt-4.1-mini-2025-04-14,0.0,1.0,0.9689,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8048,0.0,1.0,0.0
wikidata,overall,?A3∅A4,gpt-4o,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,overall,?A3∅A4,gpt-4.1-2025-04-14,1.0,1.0,1.0,0.0,0.8933,0.0498,1.0,0.0,1.0,1.0,0.1677,1.0,0.0187,1.0,1.0,0.0,1.0,0.9924
wikidata,overall,?A3∅A4,grok-3-mini,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5632,0.0,1.0,0.0,0.0,0.9862,0.0
wikidata,overall,?A3∅A4,deepseek-chat,1.0,1.0,1.0,0.0,0.9928,0.2721,1.0,0.0,0.8525,1.0,1.0,1.0,0.1881,1.0,1.0,0.0,1.0,0.9999
wikidata,overall,?A3∅A4,gemini-2.5-flash,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4789,0.0,1.0,0.0,1.0,0.0,0.0,0.9626,0.0
wikidata,overall,?A3∅A4,gpt-5-nano,1.0,1.0,1.0,0.0,0.9998,0.6226,1.0,0.0,0.9843,1.0,0.8297,1.0,1.0,1.0,1.0,0.0,1.0,1.0
wikidata,overall,?A3∅A4,deepseek-reasoner,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,overall,?A3∅A4,gemini-2.5-pro,0.0,0.9998,0.8175,0.0,0.0,0.0,0.2226,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
wikidata,overall,?A3∅A4,gpt-5-mini,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,overall,?A3∅A4,o3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176,0.0,0.0475,0.0,1.0,0.0,0.0,1.0,0.0
wikidata,overall,?A3∅A4,gpt-5,0.9238,1.0,1.0,0.0,0.0404,0.0,1.0,0.0,0.0093,1.0,0.0002,1.0,0.0,1.0,1.0,0.0,1.0,1.0
wikidata,overall,?A4=A1|3,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,overall,?A4=A1|3,gpt-oss:20b,0.0,1.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.9629,1.0,0.9394,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,overall,?A4=A1|3,gpt-4.1-nano-2025-04-14,0.0,1.0,1.0,0.0,0.0008,1.0,0.5796,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,overall,?A4=A1|3,mistral-small:24b,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,overall,?A4=A1|3,llama3.1:70b,0.0,1.0,0.9996,0.0001,1.0,1.0,0.9997,0.0005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,overall,?A4=A1|3,gemini-2.0-flash,0.0,0.9967,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,overall,?A4=A1|3,gpt-4.1-mini-2025-04-14,0.0,1.0,0.5,0.0,0.0007,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,overall,?A4=A1|3,gpt-4o,0.0,1.0,1.0,0.2612,0.9998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,overall,?A4=A1|3,gpt-4.1-2025-04-14,0.0,0.0465,0.0,0.0,0.0,0.0001,0.0,0.0,1.0,1.0,0.4762,1.0,0.9939,1.0,1.0,0.9519,1.0,1.0
wikidata,overall,?A4=A1|3,grok-3-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7305,0.0,1.0,0.9972,0.0,0.9167,1.0
wikidata,overall,?A4=A1|3,deepseek-chat,0.0,0.0741,0.0,0.0,0.0,0.0001,0.0,0.0,0.5711,1.0,1.0,1.0,0.9956,1.0,1.0,0.9682,1.0,1.0
wikidata,overall,?A4=A1|3,gemini-2.5-flash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2992,0.0,1.0,0.0,1.0,0.9727,0.0,0.7384,0.9981
wikidata,overall,?A4=A1|3,gpt-5-nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,1.0,0.0058,1.0,1.0,1.0,1.0,0.1967,1.0,1.0
wikidata,overall,?A4=A1|3,deepseek-reasoner,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,overall,?A4=A1|3,gemini-2.5-pro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0341,0.0,1.0,1.0,0.0,0.0642,0.7841
wikidata,overall,?A4=A1|3,gpt-5-mini,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0591,1.0,0.0396,1.0,0.8261,1.0,1.0,1.0,1.0,1.0
wikidata,overall,?A4=A1|3,o3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0954,0.0,0.29,0.0,1.0,0.9457,0.0,1.0,0.9953
wikidata,overall,?A4=A1|3,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,1.0,0.2409,0.0,0.0059,1.0
wikidata,qawiki,?A1=A2,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,qawiki,?A1=A2,gpt-oss:20b,0.0,1.0,0.6673,1.0,0.0015,0.027,0.0821,1.0,0.2916,0.4415,0.5,0.6641,1.0,1.0,0.0967,1.0,0.9558,1.0
wikidata,qawiki,?A1=A2,gpt-4.1-nano-2025-04-14,0.0,0.4427,1.0,1.0,0.0001,0.0035,0.0403,1.0,0.1908,0.3179,0.3804,0.554,1.0,1.0,0.0326,1.0,0.8987,1.0
wikidata,qawiki,?A1=A2,mistral-small:24b,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.9597,0.0,0.86
wikidata,qawiki,?A1=A2,llama3.1:70b,0.0001,0.9995,1.0,1.0,1.0,0.9461,0.9879,1.0,0.9993,0.9998,0.9998,0.9998,1.0,1.0,0.9927,1.0,1.0,1.0
wikidata,qawiki,?A1=A2,gemini-2.0-flash,0.0,0.9871,0.9989,1.0,0.1148,1.0,0.8192,1.0,0.9646,0.9937,0.9947,0.996,1.0,1.0,0.8365,1.0,0.9999,1.0
wikidata,qawiki,?A1=A2,gpt-4.1-mini-2025-04-14,0.0,0.9558,0.9808,1.0,0.0307,0.2923,1.0,1.0,0.838,0.9283,0.9599,0.9808,1.0,1.0,0.5722,1.0,0.9992,1.0
wikidata,qawiki,?A1=A2,gpt-4o,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0001,1.0,0.0,0.0354,0.0,0.01
wikidata,qawiki,?A1=A2,gpt-4.1-2025-04-14,0.0,0.7949,0.8785,1.0,0.0026,0.0748,0.2557,1.0,1.0,0.7634,0.7912,0.8945,1.0,1.0,0.2366,1.0,0.988,1.0
wikidata,qawiki,?A1=A2,grok-3-mini,0.0,0.6706,0.7852,1.0,0.0007,0.0178,0.1279,1.0,0.3601,1.0,0.6286,0.7912,1.0,1.0,0.0758,1.0,0.9878,1.0
wikidata,qawiki,?A1=A2,deepseek-chat,0.0,0.6101,0.7288,1.0,0.0006,0.0147,0.0814,1.0,0.3136,0.5,1.0,0.72,1.0,1.0,0.0939,1.0,0.9508,1.0
wikidata,qawiki,?A1=A2,gemini-2.5-flash,0.0,0.4439,0.554,1.0,0.0007,0.0098,0.0403,1.0,0.1744,0.3136,0.3854,1.0,1.0,1.0,0.0481,1.0,0.8987,1.0
wikidata,qawiki,?A1=A2,gpt-5-nano,0.0,0.0,0.0,0.6123,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9795,0.0,0.9061
wikidata,qawiki,?A1=A2,deepseek-reasoner,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,qawiki,?A1=A2,gemini-2.5-pro,0.0,0.9443,0.9856,1.0,0.0216,0.2786,0.5722,1.0,0.8595,0.968,0.9506,0.9756,1.0,1.0,1.0,1.0,0.9997,1.0
wikidata,qawiki,?A1=A2,gpt-5-mini,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.9853,0.0,0.0,0.0,0.0,0.0448,1.0,0.0,1.0,0.0,0.2403
wikidata,qawiki,?A1=A2,o3,0.0,0.0821,0.1611,1.0,0.0,0.0002,0.0023,1.0,0.0244,0.0288,0.0845,0.1611,1.0,1.0,0.0011,1.0,1.0,1.0
wikidata,qawiki,?A1=A2,gpt-5,0.0,0.0,0.0,0.2204,0.0,0.0,0.0,0.9962,0.0,0.0,0.0,0.0,0.162,1.0,0.0,0.8811,0.0,1.0
wikidata,qawiki,?A1=A3+A4,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,qawiki,?A1=A3+A4,gpt-oss:20b,0.0,1.0,0.0007,1.0,0.0,0.0178,0.0002,1.0,0.0607,0.7142,0.8447,0.3038,1.0,1.0,0.434,1.0,0.8042,1.0
wikidata,qawiki,?A1=A3+A4,gpt-4.1-nano-2025-04-14,0.002,0.9998,1.0,1.0,0.2905,0.9534,0.5982,1.0,0.9936,1.0,1.0,0.9988,1.0,1.0,0.9997,1.0,1.0,1.0
wikidata,qawiki,?A1=A3+A4,mistral-small:24b,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2879,1.0,0.0,0.9558,0.0,0.6026
wikidata,qawiki,?A1=A3+A4,llama3.1:70b,0.0078,1.0,0.8666,1.0,1.0,0.9979,0.8666,1.0,0.9997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,qawiki,?A1=A3+A4,gemini-2.0-flash,0.0,0.9937,0.105,1.0,0.0106,1.0,0.0592,1.0,0.7142,0.9974,0.9997,0.9564,1.0,1.0,0.9749,1.0,0.9989,1.0
wikidata,qawiki,?A1=A3+A4,gpt-4.1-mini-2025-04-14,0.002,1.0,0.5982,1.0,0.2905,0.9824,1.0,1.0,0.9904,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,qawiki,?A1=A3+A4,gpt-4o,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0144,0.0,0.0011
wikidata,qawiki,?A1=A3+A4,gpt-4.1-2025-04-14,0.0,0.9712,0.0245,1.0,0.0021,0.4253,0.0318,1.0,1.0,0.9937,0.9962,0.9157,1.0,1.0,0.9622,1.0,0.9965,1.0
wikidata,qawiki,?A1=A3+A4,grok-3-mini,0.0,0.4253,0.0001,1.0,0.0,0.0081,0.0,1.0,0.0178,1.0,0.7566,0.1635,1.0,1.0,0.2786,1.0,0.7017,1.0
wikidata,qawiki,?A1=A3+A4,deepseek-chat,0.0,0.2498,0.0001,1.0,0.0,0.0012,0.0,1.0,0.01,0.3642,1.0,0.0877,1.0,1.0,0.1553,1.0,0.5,1.0
wikidata,qawiki,?A1=A3+A4,gemini-2.5-flash,0.0,0.8042,0.0041,1.0,0.0001,0.0925,0.0007,1.0,0.1635,0.9157,0.9552,1.0,1.0,1.0,0.7077,1.0,0.9622,1.0
wikidata,qawiki,?A1=A3+A4,gpt-5-nano,0.0,0.0,0.0,0.7995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.997,0.0,0.8544
wikidata,qawiki,?A1=A3+A4,deepseek-reasoner,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,qawiki,?A1=A3+A4,gemini-2.5-pro,0.0,0.6911,0.0012,1.0,0.0,0.0551,0.0001,1.0,0.0843,0.8365,0.9123,0.4278,1.0,1.0,1.0,1.0,0.8998,1.0
wikidata,qawiki,?A1=A3+A4,gpt-5-mini,0.0,0.0,0.0,0.0821,0.0,0.0,0.0,0.9943,0.0,0.0,0.0,0.0,0.0083,1.0,0.0,1.0,0.0,0.0814
wikidata,qawiki,?A1=A3+A4,o3,0.0,0.3038,0.0001,1.0,0.0,0.0035,0.0,1.0,0.01,0.43,0.6196,0.0843,1.0,1.0,0.1808,1.0,1.0,1.0
wikidata,qawiki,?A1=A3+A4,gpt-5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9996,0.0,0.0,0.0,0.0,0.2257,1.0,0.0,0.9599,0.0,1.0
wikidata,qawiki,?A1>A3,llama3.1:8b,1.0,1.0,1.0,1.0,0.9997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,qawiki,?A1>A3,gpt-oss:20b,0.0,1.0,0.0876,1.0,0.0,0.5,0.0047,1.0,0.6101,0.962,0.9998,0.9982,1.0,1.0,0.5,1.0,0.9876,1.0
wikidata,qawiki,?A1>A3,gpt-4.1-nano-2025-04-14,0.0,0.9456,1.0,1.0,0.0005,0.9381,0.1958,1.0,0.9756,0.9992,1.0,1.0,1.0,1.0,0.9444,1.0,0.9999,1.0
wikidata,qawiki,?A1>A3,mistral-small:24b,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9993,0.0,0.0003,0.0124,0.0084,0.6706,1.0,0.0,0.9782,0.0015,0.9296
wikidata,qawiki,?A1>A3,llama3.1:70b,0.0012,1.0,0.9998,1.0,1.0,1.0,0.9975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,qawiki,?A1>A3,gemini-2.0-flash,0.0,0.6061,0.1,1.0,0.0,1.0,0.0066,1.0,0.6641,0.9686,0.9999,0.9997,1.0,1.0,0.5551,1.0,0.9953,1.0
wikidata,qawiki,?A1>A3,gpt-4.1-mini-2025-04-14,0.0,0.9981,0.8736,1.0,0.0069,0.9972,1.0,1.0,0.9997,1.0,1.0,1.0,1.0,1.0,0.9986,1.0,1.0,1.0
wikidata,qawiki,?A1>A3,gpt-4o,0.0,0.0,0.0,0.0023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0158,1.0,0.0,0.2557,0.0,0.1802
wikidata,qawiki,?A1>A3,gpt-4.1-2025-04-14,0.0,0.5,0.046,1.0,0.0,0.4439,0.0011,1.0,1.0,0.954,0.9996,0.9987,1.0,1.0,0.4388,1.0,0.9894,1.0
wikidata,qawiki,?A1>A3,grok-3-mini,0.0,0.0668,0.0018,0.9999,0.0,0.0556,0.0,1.0,0.0804,1.0,0.9592,0.926,0.9999,1.0,0.0395,1.0,0.7558,1.0
wikidata,qawiki,?A1>A3,deepseek-chat,0.0,0.0005,0.0,0.9937,0.0,0.0002,0.0,1.0,0.0011,0.068,1.0,0.3939,0.9978,1.0,0.0009,1.0,0.1568,1.0
wikidata,qawiki,?A1>A3,gemini-2.5-flash,0.0,0.0041,0.0001,0.9956,0.0,0.0009,0.0,1.0,0.0032,0.1185,0.705,1.0,0.9989,1.0,0.0013,1.0,0.2442,1.0
wikidata,qawiki,?A1>A3,gpt-5-nano,0.0,0.0,0.0,0.4415,0.0,0.0,0.0,0.9931,0.0,0.0001,0.0049,0.0025,1.0,1.0,0.0,0.9558,0.0003,0.9231
wikidata,qawiki,?A1>A3,deepseek-reasoner,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,qawiki,?A1>A3,gemini-2.5-pro,0.0,0.6061,0.0924,1.0,0.0,0.5551,0.004,1.0,0.678,0.98,0.9996,0.9995,1.0,1.0,1.0,1.0,0.9967,1.0
wikidata,qawiki,?A1>A3,gpt-5-mini,0.0,0.0,0.0,0.0442,0.0,0.0,0.0,0.838,0.0,0.0,0.0,0.0,0.0821,1.0,0.0,1.0,0.0,0.4278
wikidata,qawiki,?A1>A3,o3,0.0,0.024,0.0003,0.9993,0.0,0.0106,0.0,1.0,0.0222,0.3389,0.8963,0.8341,0.9999,1.0,0.008,1.0,1.0,1.0
wikidata,qawiki,?A1>A3,gpt-5,0.0,0.0,0.0,0.1144,0.0,0.0,0.0,0.889,0.0,0.0,0.0001,0.0,0.1341,1.0,0.0,0.7077,0.0,1.0
wikidata,qawiki,?A1>A4,llama3.1:8b,1.0,1.0,1.0,1.0,0.9997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,qawiki,?A1>A4,gpt-oss:20b,0.0,1.0,0.9923,1.0,0.0,0.7405,0.0704,1.0,0.6556,0.7906,0.9984,0.9887,1.0,1.0,0.2879,1.0,0.2983,1.0
wikidata,qawiki,?A1>A4,gpt-4.1-nano-2025-04-14,0.0,0.0147,1.0,0.9999,0.0,0.0385,0.0,1.0,0.0106,0.0571,0.6418,0.4503,1.0,1.0,0.0021,1.0,0.0035,1.0
wikidata,qawiki,?A1>A4,mistral-small:24b,0.0,0.0,0.0002,1.0,0.0,0.0,0.0,0.9999,0.0,0.0,0.0002,0.0,0.954,1.0,0.0,0.9856,0.0,0.8296
wikidata,qawiki,?A1>A4,llama3.1:70b,0.0012,1.0,1.0,1.0,1.0,1.0,0.9987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,qawiki,?A1>A4,gemini-2.0-flash,0.0,0.3494,0.9785,1.0,0.0,1.0,0.0147,1.0,0.4439,0.6043,0.9945,0.9639,1.0,1.0,0.1264,1.0,0.1358,1.0
wikidata,qawiki,?A1>A4,gpt-4.1-mini-2025-04-14,0.0,0.9593,1.0,1.0,0.0033,0.9934,1.0,1.0,0.9836,0.9918,1.0,1.0,1.0,1.0,0.8642,1.0,0.8554,1.0
wikidata,qawiki,?A1>A4,gpt-4o,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0586,1.0,0.0,0.0662,0.0,0.0147
wikidata,qawiki,?A1>A4,gpt-4.1-2025-04-14,0.0,0.4469,0.9953,1.0,0.0,0.6641,0.0325,1.0,1.0,0.7336,0.9951,0.985,1.0,1.0,0.1744,1.0,0.1908,1.0
wikidata,qawiki,?A1>A4,grok-3-mini,0.0,0.295,0.9659,1.0,0.0,0.5,0.0166,1.0,0.3776,1.0,0.9822,0.9703,1.0,1.0,0.092,1.0,0.1144,1.0
wikidata,qawiki,?A1>A4,deepseek-chat,0.0,0.0038,0.4518,0.9999,0.0,0.012,0.0,1.0,0.0102,0.032,1.0,0.3638,1.0,1.0,0.0003,1.0,0.0008,1.0
wikidata,qawiki,?A1>A4,gemini-2.5-flash,0.0,0.0215,0.646,1.0,0.0,0.0619,0.0001,1.0,0.029,0.0557,0.7193,1.0,1.0,1.0,0.0023,1.0,0.0031,1.0
wikidata,qawiki,?A1>A4,gpt-5-nano,0.0,0.0,0.0,0.0804,0.0,0.0,0.0,0.9702,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6358,0.0,0.2664
wikidata,qawiki,?A1>A4,deepseek-reasoner,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wikidata,qawiki,?A1>A4,gemini-2.5-pro,0.0,0.7995,0.9991,1.0,0.0,0.9238,0.2051,1.0,0.8945,0.9481,0.9999,0.9991,1.0,1.0,1.0,1.0,0.5612,1.0
wikidata,qawiki,?A1>A4,gpt-5-mini,0.0,0.0,0.0,0.0326,0.0,0.0,0.0,0.9674,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.1725
wikidata,qawiki,?A1>A4,o3,0.0,0.7865,0.9983,1.0,0.0,0.9155,0.2135,1.0,0.8785,0.9296,0.9997,0.9987,1.0,1.0,0.5612,1.0,1.0,1.0
wikidata,qawiki,?A1>A4,gpt-5,0.0,0.0,0.0,0.2483,0.0,0.0,0.0,0.9934,0.0,0.0,0.0,0.0,0.8256,1.0,0.0,0.9075,0.0,1.0
wikidata,qawiki,?A3∅A4,llama3.1:8b,1.0,0.8785,0.9997,0.0,0.0011,0.0003,0.9878,0.0,0.0022,0.996,0.0015,0.9902,0.0,1.0,0.3974,0.0,0.9702,0.0
wikidata,qawiki,?A3∅A4,gpt-oss:20b,0.1908,1.0,0.9552,0.0,0.0007,0.0,0.8316,0.0,0.0,0.9693,0.0002,0.932,0.0,1.0,0.0769,0.0,0.8275,0.0
wikidata,qawiki,?A3∅A4,gpt-4.1-nano-2025-04-14,0.0012,0.0877,1.0,0.0,0.0,0.0,0.2923,0.0,0.0,0.5722,0.0,0.4278,0.0,1.0,0.0047,0.0,0.2434,0.0
wikidata,qawiki,?A3∅A4,mistral-small:24b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9934,1.0,1.0
wikidata,qawiki,?A3∅A4,llama3.1:70b,0.9997,0.9997,1.0,0.0,1.0,0.2399,1.0,0.0,0.3991,1.0,0.5,1.0,0.0058,1.0,0.9887,0.0,1.0,0.0099
wikidata,qawiki,?A3∅A4,gemini-2.0-flash,0.9999,1.0,1.0,0.0,0.8389,1.0,1.0,0.0,0.7159,1.0,0.7865,1.0,0.0207,1.0,0.9994,0.0001,1.0,0.0423
wikidata,qawiki,?A3∅A4,gpt-4.1-mini-2025-04-14,0.0288,0.2612,0.8192,0.0,0.0,0.0,1.0,0.0,0.0,0.8192,0.0,0.6962,0.0,1.0,0.0178,0.0,0.5,0.0
wikidata,qawiki,?A3∅A4,gpt-4o,1.0,1.0,1.0,0.9975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
