action,dataset,predicate,llm,deepseek-chat,gemini-2.0-flash,gemini-2.5-flash,gemini-2.5-pro,gpt-4.1-2025-04-14,gpt-4.1-mini-2025-04-14,gpt-4.1-nano-2025-04-14,gpt-4o,gpt-5,gpt-5-mini,gpt-5-nano,gpt-oss:20b,grok-3-mini,llama3.1:70b,llama3.1:8b,mistral-small:24b,o3,deepseek-reasoner
wikidata,qawiki,?A1=A3+A4,gpt-4.1-2025-04-14,0.9931,0.4253,0.9075,0.9622,1.0,0.0207,0.0154,1.0,1.0,1.0,1.0,0.9832,0.9879,0.0012,0.0,1.0,0.9965,
wikidata,qawiki,?A1=A3+A4,gpt-4.1-mini-2025-04-14,1.0,0.9894,0.9999,1.0,0.9941,1.0,0.5982,1.0,1.0,1.0,1.0,1.0,1.0,0.2905,0.002,1.0,1.0,
wikidata,qawiki,?A1=A3+A4,gpt-4.1-nano-2025-04-14,1.0,0.968,0.9993,0.9998,0.9962,0.5982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2905,0.002,1.0,1.0,
wikidata,qawiki,?A1=A3+A4,gpt-4o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0011,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
wikidata,qawiki,?A1=A3+A4,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,1.0,0.9393,0.1856,0.0,0.0,0.0,0.0,0.4487,0.0,
wikidata,qawiki,?A1=A3+A4,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962,0.1147,1.0,0.0083,0.0,0.0,0.0,0.0,0.0821,0.0,
wikidata,qawiki,?A1=A3+A4,gpt-5-nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8837,0.997,1.0,0.0,0.0,0.0,0.0,0.7995,0.0,
wikidata,qawiki,?A1=A3+A4,gpt-oss:20b,0.6962,0.01,0.2025,0.3136,0.0365,0.0,0.0001,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.6821,
wikidata,qawiki,?A1=A3+A4,grok-3-mini,0.7566,0.0147,0.221,0.3506,0.0307,0.0,0.0001,1.0,1.0,1.0,1.0,0.6445,1.0,0.0,0.0,1.0,0.7566,
wikidata,qawiki,?A1=A3+A4,llama3.1:70b,1.0,0.9988,1.0,1.0,0.9999,0.8666,0.8666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0156,1.0,1.0,
wikidata,qawiki,?A1=A3+A4,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
wikidata,qawiki,?A1=A3+A4,mistral-small:24b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6506,0.9558,0.2879,0.0,0.0,0.0,0.0,1.0,0.0,
wikidata,qawiki,?A1=A3+A4,o3,0.5598,0.0035,0.0925,0.1808,0.01,0.0,0.0,1.0,1.0,1.0,1.0,0.4373,0.3642,0.0,0.0,1.0,1.0,
wikidata,qawiki,?A1>A3,deepseek-chat,1.0,0.0003,0.4469,0.0011,0.0013,0.0,0.0,1.0,1.0,1.0,0.9984,0.0039,0.0544,0.0,0.0,0.9954,0.1605,
wikidata,qawiki,?A1>A3,gemini-2.0-flash,0.9999,1.0,0.9998,0.5551,0.6641,0.0066,0.0809,1.0,1.0,1.0,1.0,0.8341,0.9565,0.0,0.0,1.0,0.9953,
wikidata,qawiki,?A1>A3,gemini-2.5-flash,0.6556,0.0006,1.0,0.0009,0.0023,0.0,0.0,1.0,1.0,1.0,0.9989,0.0137,0.0775,0.0,0.0,0.9956,0.2051,
wikidata,qawiki,?A1>A3,gemini-2.5-pro,0.9995,0.5551,0.9997,1.0,0.678,0.004,0.074,1.0,1.0,1.0,1.0,0.8252,0.9703,0.0,0.0,1.0,0.9967,
wikidata,qawiki,?A1>A3,gpt-4.1-2025-04-14,0.9995,0.4439,0.9991,0.4388,1.0,0.0011,0.0352,1.0,1.0,1.0,1.0,0.7601,0.9368,0.0,0.0,1.0,0.9894,
wikidata,qawiki,?A1>A3,gpt-4.1-mini-2025-04-14,1.0,0.9972,1.0,0.9986,0.9997,1.0,0.8389,1.0,1.0,1.0,1.0,0.9997,1.0,0.0069,0.0,1.0,1.0,
wikidata,qawiki,?A1>A3,gpt-4.1-nano-2025-04-14,1.0,0.951,1.0,0.9565,0.9818,0.2399,1.0,1.0,1.0,1.0,1.0,0.9897,0.9992,0.001,0.0,1.0,0.9999,
wikidata,qawiki,?A1>A3,gpt-4o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1802,0.2557,0.0158,0.0,0.0,0.0,0.0,0.0023,0.0,
wikidata,qawiki,?A1>A3,gpt-5,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.889,1.0,0.7077,0.1341,0.0,0.0,0.0,0.0,0.1144,0.0,
wikidata,qawiki,?A1>A3,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.838,0.4278,1.0,0.0821,0.0,0.0,0.0,0.0,0.0442,0.0,
wikidata,qawiki,?A1>A3,gpt-5-nano,0.0036,0.0,0.0025,0.0,0.0,0.0,0.0,0.9931,0.9231,0.9558,1.0,0.0,0.0001,0.0,0.0,0.4415,0.0002,
wikidata,qawiki,?A1>A3,gpt-oss:20b,0.9984,0.2442,0.9933,0.2522,0.3359,0.0007,0.0192,1.0,1.0,1.0,1.0,1.0,0.8296,0.0,0.0,1.0,0.9444,
wikidata,qawiki,?A1>A3,grok-3-mini,0.968,0.074,0.9538,0.0557,0.1058,0.0,0.0018,1.0,1.0,1.0,1.0,0.2483,1.0,0.0,0.0,0.9999,0.7949,
wikidata,qawiki,?A1>A3,llama3.1:70b,1.0,1.0,1.0,1.0,1.0,0.9975,0.9996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0047,1.0,1.0,
wikidata,qawiki,?A1>A3,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9988,1.0,1.0,1.0,
wikidata,qawiki,?A1>A3,mistral-small:24b,0.0093,0.0,0.0084,0.0,0.0,0.0,0.0,0.9993,0.9296,0.9782,0.6706,0.0,0.0001,0.0,0.0,1.0,0.0011,
wikidata,qawiki,?A1>A3,o3,0.8927,0.0106,0.8642,0.008,0.0222,0.0,0.0002,1.0,1.0,1.0,0.9999,0.0924,0.2916,0.0,0.0,0.9995,1.0,
wikidata,qawiki,?A1>A4,deepseek-chat,1.0,0.0088,0.3222,0.0002,0.0076,0.0,0.4518,1.0,1.0,1.0,1.0,0.1144,0.032,0.0,0.0,0.9999,0.0008,
wikidata,qawiki,?A1>A4,gemini-2.0-flash,0.9961,1.0,0.9615,0.1264,0.4439,0.0147,0.9836,1.0,1.0,1.0,1.0,0.8775,0.653,0.0,0.0,1.0,0.1704,
wikidata,qawiki,?A1>A4,gemini-2.5-flash,0.7557,0.065,1.0,0.0027,0.0314,0.0001,0.6899,1.0,1.0,1.0,1.0,0.3045,0.0762,0.0,0.0,1.0,0.0049,
wikidata,qawiki,?A1>A4,gemini-2.5-pro,0.9999,0.9238,0.9989,1.0,0.8945,0.2051,0.9993,1.0,1.0,1.0,1.0,0.9918,0.9605,0.0,0.0,1.0,0.6196,
wikidata,qawiki,?A1>A4,gpt-4.1-2025-04-14,0.9964,0.6641,0.9834,0.1744,1.0,0.0325,0.9967,1.0,1.0,1.0,1.0,0.9225,0.7796,0.0,0.0,1.0,0.2354,
wikidata,qawiki,?A1>A4,gpt-4.1-mini-2025-04-14,1.0,0.9934,1.0,0.8642,0.9836,1.0,1.0,1.0,1.0,1.0,1.0,0.9997,0.994,0.0023,0.0,1.0,0.8815,
wikidata,qawiki,?A1>A4,gpt-4.1-nano-2025-04-14,0.6418,0.03,0.4022,0.0015,0.0077,0.0,1.0,1.0,1.0,1.0,1.0,0.2015,0.0571,0.0,0.0,0.9999,0.0035,
wikidata,qawiki,?A1>A4,gpt-4o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0147,0.0494,0.0442,0.0,0.0,0.0,0.0,0.0003,0.0,
wikidata,qawiki,?A1>A4,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934,1.0,0.8675,0.7796,0.0,0.0,0.0,0.0,0.2094,0.0,
wikidata,qawiki,?A1>A4,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9765,0.2291,1.0,0.5,0.0,0.0,0.0,0.0,0.0326,0.0,
wikidata,qawiki,?A1>A4,gpt-5-nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782,0.322,0.6358,1.0,0.0,0.0,0.0,0.0,0.0804,0.0,
wikidata,qawiki,?A1>A4,gpt-oss:20b,0.9296,0.1831,0.7787,0.0166,0.1225,0.0007,0.859,1.0,1.0,1.0,1.0,1.0,0.2559,0.0,0.0,1.0,0.032,
wikidata,qawiki,?A1>A4,grok-3-mini,0.9822,0.4478,0.9573,0.0719,0.322,0.0124,0.9659,1.0,1.0,1.0,1.0,0.8209,1.0,0.0,0.0,1.0,0.1144,
wikidata,qawiki,?A1>A4,llama3.1:70b,1.0,1.0,1.0,1.0,1.0,0.9991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0047,1.0,1.0,
wikidata,qawiki,?A1>A4,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9988,1.0,1.0,1.0,
wikidata,qawiki,?A1>A4,mistral-small:24b,0.0003,0.0,0.0,0.0,0.0,0.0,0.0003,0.9999,0.8597,0.9856,0.954,0.0,0.0,0.0,0.0,1.0,0.0,
wikidata,qawiki,?A1>A4,o3,0.9997,0.8898,0.9978,0.5,0.8438,0.1791,0.9983,1.0,1.0,1.0,1.0,0.9822,0.9296,0.0,0.0,1.0,1.0,
wikidata,qawiki,?A3∅A4,deepseek-chat,1.0,0.347,1.0,0.9968,0.4503,1.0,1.0,0.0,0.0219,0.0,0.0133,1.0,1.0,0.5612,0.9996,0.0,1.0,
wikidata,qawiki,?A3∅A4,gemini-2.0-flash,0.7441,1.0,1.0,0.9994,0.6641,1.0,1.0,0.0,0.0338,0.0001,0.016,1.0,1.0,0.7558,0.9999,0.0,1.0,
wikidata,qawiki,?A3∅A4,gemini-2.5-flash,0.0,0.0,1.0,0.0012,0.0,0.3679,0.7077,0.0,0.0,0.0,0.0,0.5,0.7294,0.0,0.0218,0.0,0.3601,
wikidata,qawiki,?A3∅A4,gemini-2.5-pro,0.0072,0.0016,0.9997,1.0,0.0032,0.9871,0.9981,0.0,0.0,0.0,0.0,0.9952,0.9997,0.0124,0.6985,0.0,0.9931,
wikidata,qawiki,?A3∅A4,gpt-4.1-2025-04-14,0.646,0.4439,1.0,0.9987,1.0,1.0,1.0,0.0,0.0265,0.0,0.0128,1.0,1.0,0.6482,0.9994,0.0,1.0,
wikidata,qawiki,?A3∅A4,gpt-4.1-mini-2025-04-14,0.0,0.0,0.7502,0.027,0.0,1.0,0.8595,0.0,0.0,0.0,0.0,0.6962,0.8595,0.0,0.0448,0.0,0.566,
wikidata,qawiki,?A3∅A4,gpt-4.1-nano-2025-04-14,0.0,0.0,0.4278,0.0047,0.0,0.2366,1.0,0.0,0.0,0.0,0.0,0.3555,0.5722,0.0,0.0012,0.0,0.2434,
wikidata,qawiki,?A3∅A4,gpt-4o,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9983,1.0,
wikidata,qawiki,?A3∅A4,gpt-5,0.9867,0.9802,1.0,1.0,0.9843,1.0,1.0,0.0,1.0,0.0001,0.4253,1.0,1.0,0.9924,1.0,0.0,1.0,
wikidata,qawiki,?A3∅A4,gpt-5-mini,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,0.0147,1.0,
wikidata,qawiki,?A3∅A4,gpt-5-nano,0.9923,0.9915,1.0,1.0,0.993,1.0,1.0,0.0,0.7142,0.0008,1.0,1.0,1.0,0.9956,1.0,0.0,1.0,
wikidata,qawiki,?A3∅A4,gpt-oss:20b,0.0,0.0,0.6494,0.0113,0.0,0.4321,0.7709,0.0,0.0,0.0,0.0,1.0,0.779,0.0,0.033,0.0,0.4253,
wikidata,qawiki,?A3∅A4,grok-3-mini,0.0,0.0,0.4194,0.0009,0.0,0.2366,0.5722,0.0,0.0,0.0,0.0,0.3506,1.0,0.0,0.0098,0.0,0.2122,
wikidata,qawiki,?A3∅A4,llama3.1:70b,0.5612,0.3389,1.0,0.9937,0.4495,1.0,1.0,0.0,0.0138,0.0,0.0083,1.0,1.0,1.0,0.9999,0.0,1.0,
wikidata,qawiki,?A3∅A4,llama3.1:8b,0.001,0.0003,0.9902,0.3974,0.0016,0.9795,0.9997,0.0,0.0,0.0,0.0,0.9842,0.996,0.0005,1.0,0.0,0.9702,
wikidata,qawiki,?A3∅A4,mistral-small:24b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0047,1.0,0.9934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
wikidata,qawiki,?A3∅A4,o3,0.0,0.0,0.7634,0.0168,0.0,0.566,0.8519,0.0,0.0,0.0,0.0,0.7142,0.8852,0.0,0.0586,0.0,1.0,
wikidata,qawiki,?A4=A1|3,deepseek-chat,1.0,0.0036,0.6911,0.6821,0.0354,0.0001,0.0008,0.0,0.5643,0.0925,0.1405,0.7077,0.7912,0.0,0.0,0.0,0.5,
wikidata,qawiki,?A4=A1|3,gemini-2.0-flash,0.9993,1.0,0.9988,0.9983,0.7728,0.073,0.2272,0.001,0.997,0.9165,0.9331,0.9995,0.9997,0.0107,0.001,0.0059,0.9967,
wikidata,qawiki,?A4=A1|3,gemini-2.5-flash,0.434,0.0041,1.0,0.5722,0.0073,0.0,0.0003,0.0,0.4225,0.0106,0.0466,0.57,0.7214,0.0,0.0,0.0,0.3388,
wikidata,qawiki,?A4=A1|3,gemini-2.5-pro,0.4373,0.0053,0.5722,1.0,0.0073,0.0,0.0002,0.0,0.3872,0.0207,0.0392,0.5722,0.7294,0.0,0.0,0.0,0.3238,
wikidata,qawiki,?A4=A1|3,gpt-4.1-2025-04-14,0.9853,0.4018,0.998,0.998,1.0,0.0193,0.0898,0.0002,0.9947,0.8204,0.8949,0.9959,0.9995,0.0032,0.0002,0.0017,0.9915,
wikidata,qawiki,?A4=A1|3,gpt-4.1-mini-2025-04-14,1.0,0.9807,1.0,1.0,0.9968,1.0,0.8555,0.0625,1.0,0.9995,0.9993,1.0,1.0,0.3438,0.0625,0.1875,1.0,
wikidata,qawiki,?A4=A1|3,gpt-4.1-nano-2025-04-14,0.9998,0.8949,0.9999,1.0,0.9713,0.3633,1.0,0.0156,0.9999,0.9867,0.9962,1.0,1.0,0.1445,0.0156,0.0625,0.9999,
wikidata,qawiki,?A4=A1|3,gpt-4o,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
wikidata,qawiki,?A4=A1|3,gpt-5,0.5643,0.0096,0.7214,0.8062,0.0173,0.0,0.0005,0.0,1.0,0.0287,0.0946,0.7077,0.8811,0.0,0.0,0.0,0.5,
wikidata,qawiki,?A4=A1|3,gpt-5-mini,0.9564,0.1796,0.9979,0.9941,0.3238,0.0037,0.0392,0.0,0.9935,1.0,0.7095,0.9822,0.9993,0.0005,0.0,0.0003,0.9888,
wikidata,qawiki,?A4=A1|3,gpt-5-nano,0.9252,0.1431,0.9827,0.9867,0.2272,0.0038,0.0154,0.0,0.9608,0.5,1.0,0.9693,0.9964,0.0003,0.0,0.0001,0.9519,
wikidata,qawiki,?A4=A1|3,gpt-oss:20b,0.4278,0.002,0.57,0.5722,0.0121,0.0,0.0002,0.0,0.4278,0.0436,0.068,1.0,0.7214,0.0,0.0,0.0,0.3555,
wikidata,qawiki,?A4=A1|3,grok-3-mini,0.3136,0.0012,0.4225,0.4194,0.002,0.0,0.0001,0.0,0.2403,0.0038,0.0133,0.4225,1.0,0.0,0.0,0.0,0.2122,
wikidata,qawiki,?A4=A1|3,llama3.1:70b,1.0,0.999,1.0,1.0,0.9998,0.8906,0.9648,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,1.0,
wikidata,qawiki,?A4=A1|3,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
wikidata,qawiki,?A4=A1|3,mistral-small:24b,1.0,0.9995,1.0,1.0,0.9999,0.9688,0.9922,0.5,1.0,1.0,1.0,1.0,1.0,0.875,0.5,1.0,1.0,
wikidata,qawiki,?A4=A1|3,o3,0.6286,0.0113,0.7976,0.8204,0.0262,0.0001,0.0008,0.0,0.6964,0.0461,0.1189,0.7709,0.8852,0.0,0.0,0.0,1.0,
wikidata,spinach,?A1=A2,deepseek-chat,1.0,0.8042,0.9186,0.434,1.0,0.0519,0.6641,1.0,1.0,1.0,1.0,0.6641,0.8316,0.2291,0.0,1.0,0.998,
wikidata,spinach,?A1=A2,gemini-2.0-flash,0.3038,1.0,0.7443,0.1958,1.0,0.0147,0.4439,1.0,1.0,1.0,1.0,0.4469,0.6224,0.068,0.0,1.0,0.9856,
wikidata,spinach,?A1=A2,gemini-2.5-flash,0.1481,0.3714,1.0,0.1055,0.9995,0.004,0.2983,1.0,1.0,1.0,1.0,0.2879,0.4439,0.0481,0.0,1.0,0.9369,
wikidata,spinach,?A1=A2,gemini-2.5-pro,0.6911,0.8853,0.9414,1.0,1.0,0.092,0.7601,1.0,1.0,1.0,1.0,0.7646,0.889,0.3555,0.0,1.0,0.9998,
wikidata,spinach,?A1=A2,gpt-4.1-2025-04-14,0.0,0.0001,0.0014,0.0,1.0,0.0,0.0004,1.0,1.0,1.0,1.0,0.0006,0.0013,0.0,0.0,1.0,0.0586,
wikidata,spinach,?A1=A2,gpt-4.1-mini-2025-04-14,0.973,0.9934,0.9985,0.9481,1.0,1.0,0.978,1.0,1.0,1.0,1.0,0.978,0.9945,0.8736,0.0,1.0,1.0,
wikidata,spinach,?A1=A2,gpt-4.1-nano-2025-04-14,0.4439,0.6641,0.7865,0.3359,0.9999,0.0407,1.0,1.0,1.0,1.0,1.0,0.5522,0.72,0.1908,0.0,1.0,0.97,
wikidata,spinach,?A1=A2,gpt-4o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0395,0.2088,0.0365,0.0,0.0,0.0,0.0,0.0113,0.0,
wikidata,spinach,?A1=A2,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1.0,0.9002,0.6101,0.0,0.0,0.0,0.0,0.3899,0.0,
wikidata,spinach,?A1=A2,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8721,0.1684,1.0,0.2025,0.0,0.0,0.0,0.0,0.092,0.0,
wikidata,spinach,?A1=A2,gpt-5-nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9832,0.5,0.8785,1.0,0.0,0.0,0.0,0.0,0.3417,0.0,
wikidata,spinach,?A1=A2,gpt-oss:20b,0.4439,0.6556,0.7995,0.3327,0.9998,0.0407,0.5522,1.0,1.0,1.0,1.0,1.0,0.7388,0.2094,0.0,1.0,0.9836,
wikidata,spinach,?A1=A2,grok-3-mini,0.2612,0.5,0.6641,0.1802,0.9995,0.012,0.3854,1.0,1.0,1.0,1.0,0.3746,1.0,0.0967,0.0,1.0,0.9765,
wikidata,spinach,?A1=A2,llama3.1:70b,0.8675,0.9693,0.9756,0.7709,1.0,0.1958,0.8785,1.0,1.0,1.0,1.0,0.8597,0.9443,1.0,0.0,1.0,0.9997,
wikidata,spinach,?A1=A2,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
wikidata,spinach,?A1=A2,mistral-small:24b,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.9952,0.7121,0.9481,0.7517,0.0,0.0,0.0,0.0,1.0,0.0,
wikidata,spinach,?A1=A2,o3,0.0057,0.0326,0.111,0.0007,0.9702,0.0001,0.0517,1.0,1.0,1.0,1.0,0.0325,0.0494,0.001,0.0,1.0,1.0,
wikidata,spinach,?A1=A3+A4,deepseek-chat,1.0,0.2366,0.9765,0.9967,0.6254,0.0035,0.0003,1.0,1.0,1.0,1.0,0.4388,0.8042,0.0214,0.0,1.0,0.9955,
wikidata,spinach,?A1=A3+A4,gemini-2.0-flash,0.8595,1.0,0.9968,1.0,0.9331,0.0216,0.0004,1.0,1.0,1.0,1.0,0.7634,0.9739,0.0946,0.0,1.0,0.9998,
wikidata,spinach,?A1=A3+A4,gemini-2.5-flash,0.0494,0.0083,1.0,0.86,0.0769,0.0,0.0,1.0,1.0,1.0,1.0,0.0395,0.162,0.0003,0.0,0.9995,0.7566,
wikidata,spinach,?A1=A3+A4,gemini-2.5-pro,0.008,0.0002,0.2204,1.0,0.0045,0.0,0.0,1.0,1.0,1.0,0.9999,0.0047,0.0147,0.0,0.0,0.9902,0.3555,
wikidata,spinach,?A1=A3+A4,gpt-4.1-2025-04-14,0.5,0.1431,0.9597,0.9985,1.0,0.0017,0.0,1.0,1.0,1.0,1.0,0.3601,0.7709,0.0073,0.0,1.0,0.9959,
wikidata,spinach,?A1=A3+A4,gpt-4.1-mini-2025-04-14,0.9989,0.9927,1.0,1.0,0.9996,1.0,0.1917,1.0,1.0,1.0,1.0,0.9955,0.9999,0.8463,0.0064,1.0,1.0,
wikidata,spinach,?A1=A3+A4,gpt-4.1-nano-2025-04-14,0.9999,0.9999,1.0,1.0,1.0,0.9054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9867,0.073,1.0,1.0,
wikidata,spinach,?A1=A3+A4,gpt-4o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0571,0.295,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,
wikidata,spinach,?A1=A3+A4,gpt-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659,1.0,0.9414,0.092,0.0,0.0,0.0,0.0,0.0164,0.0,
wikidata,spinach,?A1=A3+A4,gpt-5-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7906,0.1055,1.0,0.0009,0.0,0.0,0.0,0.0,0.0001,0.0,
wikidata,spinach,?A1=A3+A4,gpt-5-nano,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.9994,0.9481,0.9997,1.0,0.0,0.0,0.0,0.0,0.1659,0.0,
wikidata,spinach,?A1=A3+A4,gpt-oss:20b,0.678,0.3601,0.98,0.9981,0.7634,0.0122,0.0002,1.0,1.0,1.0,1.0,1.0,0.8853,0.0717,0.0,1.0,0.996,
wikidata,spinach,?A1=A3+A4,grok-3-mini,0.3038,0.061,0.9061,0.9947,0.3555,0.0004,0.0,1.0,1.0,1.0,1.0,0.1958,1.0,0.0057,0.0,1.0,0.9749,
wikidata,spinach,?A1=A3+A4,llama3.1:70b,0.9919,0.9608,0.9999,1.0,0.998,0.2706,0.0392,1.0,1.0,1.0,1.0,0.9635,0.998,1.0,0.0004,1.0,1.0,
wikidata,spinach,?A1=A3+A4,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,0.9988,0.9807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
wikidata,spinach,?A1=A3+A4,mistral-small:24b,0.0,0.0,0.0012,0.0167,0.0,0.0,0.0,1.0,0.9916,1.0,0.8942,0.0,0.0001,0.0,0.0,1.0,0.0072,
wikidata,spinach,?A1=A3+A4,o3,0.0122,0.0007,0.3642,0.7709,0.0121,0.0,0.0,1.0,1.0,1.0,1.0,0.0098,0.0551,0.0,0.0,0.996,1.0,
wikidata,spinach,?A1>A3,deepseek-chat,1.0,0.678,0.6081,0.8042,0.849,0.0009,0.0001,0.9999,1.0,1.0,0.9985,0.0435,0.9281,0.0009,0.0,0.9815,0.7558,
wikidata,spinach,?A1>A3,gemini-2.0-flash,0.4388,1.0,0.5,0.7288,0.7646,0.0004,0.0,0.9998,1.0,1.0,0.9975,0.024,0.8785,0.0001,0.0,0.9608,0.6742,
wikidata,spinach,?A1>A3,gemini-2.5-flash,0.5,0.6101,1.0,0.7441,0.7995,0.0004,0.0001,0.9999,1.0,1.0,0.9998,0.0178,0.8987,0.0009,0.0,0.9793,0.7017,
wikidata,spinach,?A1>A3,gemini-2.5-pro,0.2841,0.3804,0.347,1.0,0.6321,0.0001,0.0,0.9994,0.9999,0.9999,0.9899,0.0072,0.7601,0.0,0.0,0.9247,0.5,
wikidata,spinach,?A1>A3,gpt-4.1-2025-04-14,0.2307,0.3327,0.2879,0.5,1.0,0.0,0.0,0.999,0.9998,0.9998,0.9867,0.0033,0.7336,0.0,0.0,0.9173,0.434,
wikidata,spinach,?A1>A3,gpt-4.1-mini-2025-04-14,0.9996,0.9999,0.9998,1.0,1.0,1.0,0.2879,1.0,1.0,1.0,1.0,0.932,1.0,0.6286,0.0,1.0,1.0,
wikidata,spinach,?A1>A3,gpt-4.1-nano-2025-04-14,1.0,1.0,1.0,1.0,1.0,0.7995,1.0,1.0,1.0,1.0,1.0,0.9793,1.0,0.8296,0.0,1.0,1.0,
wikidata,spinach,?A1>A3,gpt-4o,0.0002,0.0004,0.0002,0.0012,0.0021,0.0,0.0,1.0,0.5531,0.617,0.1225,0.0,0.0044,0.0,0.0,0.0135,0.0012,
wikidata,spinach,?A1>A3,gpt-5,0.0,0.0001,0.0,0.0003,0.0005,0.0,0.0,0.5531,1.0,0.6196,0.0871,0.0,0.0009,0.0,0.0,0.015,0.0001,
wikidata,spinach,?A1>A3,gpt-5-mini,0.0001,0.0,0.0,0.0003,0.0005,0.0,0.0,0.5,0.5,1.0,0.0448,0.0,0.0009,0.0,0.0,0.0088,0.0002,
wikidata,spinach,?A1>A3,gpt-5-nano,0.0032,0.0052,0.0007,0.0185,0.0237,0.0,0.0,0.9225,0.9519,0.9795,1.0,0.0,0.0456,0.0,0.0,0.2094,0.0122,
wikidata,spinach,?A1>A3,gpt-oss:20b,0.976,0.9876,0.992,0.9968,0.9987,0.1073,0.0361,1.0,1.0,1.0,1.0,1.0,0.9997,0.1264,0.0,0.9999,0.9916,
wikidata,spinach,?A1>A3,grok-3-mini,0.1215,0.1908,0.1611,0.3359,0.3776,0.0,0.0,0.9977,0.9996,0.9996,0.9734,0.0009,1.0,0.0,0.0,0.859,0.2916,
wikidata,spinach,?A1>A3,llama3.1:70b,0.9997,1.0,0.9996,1.0,1.0,0.5,0.2483,1.0,1.0,1.0,1.0,0.9191,1.0,1.0,0.0,1.0,1.0,
wikidata,spinach,?A1>A3,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
wikidata,spinach,?A1>A3,mistral-small:24b,0.032,0.0619,0.0361,0.1121,0.124,0.0,0.0,0.9937,0.9928,0.9961,0.8597,0.0002,0.2015,0.0,0.0,1.0,0.099,
wikidata,spinach,?A1>A3,o3,0.3389,0.4402,0.3957,0.6358,0.6911,0.0,0.0,0.9994,1.0,0.9999,0.9936,0.0164,0.7949,0.0,0.0,0.9335,1.0,
wikidata,spinach,?A1>A4,deepseek-chat,1.0,0.0924,0.9076,0.1003,0.0266,0.0,0.3015,1.0,1.0,1.0,1.0,0.0143,0.3127,0.0,0.0,0.9191,0.1175,
