Q_ID,dataset,llm,R(1-2),R(1-3),R(1-4),R(3-4),R(1-34)
91,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
92,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,Contains,Disjoint,Disjoint,Equivalence
93,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,Contains,ContainedBy,Disjoint,Equivalence
94,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,ContainedBy,Disjoint,Equivalence
95,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
96,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
97,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
98,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
99,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
100,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,Contains,Disjoint,Disjoint,Equivalence
101,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
102,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
103,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
104,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
105,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
106,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
107,synthetic,gpt-4.1-mini-2025-04-14,ContainedBy,Contains,Overlap,Disjoint,Equivalence
108,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Equivalence,Disjoint,Equivalence
109,synthetic,gpt-4.1-mini-2025-04-14,Contains,Contains,Disjoint,Disjoint,Equivalence
110,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
111,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
112,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,Contains,Contains,Disjoint,Disjoint
113,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
114,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
115,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
116,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,ContainedBy,Disjoint,Equivalence
117,synthetic,gpt-4.1-mini-2025-04-14,Contains,Contains,Overlap,Disjoint,Equivalence
118,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
119,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
120,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
121,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
122,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,Contains,Disjoint,Disjoint,Equivalence
123,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
124,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
125,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
126,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
127,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
128,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
129,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
130,synthetic,gpt-4.1-mini-2025-04-14,Disjoint,ContainedBy,Overlap,Disjoint,Equivalence
131,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
132,synthetic,gpt-4.1-mini-2025-04-14,ContainedBy,ContainedBy,Contains,Disjoint,Equivalence
133,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
134,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
135,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,ContainedBy,Disjoint,Equivalence
136,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,Contains,Contains,Overlap,Equivalence
137,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,Contains,Contains,Disjoint,Contains
138,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
139,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
140,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
141,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
142,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,ContainedBy,Disjoint,Equivalence
143,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,ContainedBy,Disjoint,Equivalence
144,synthetic,gpt-4.1-mini-2025-04-14,ContainedBy,ContainedBy,Disjoint,Disjoint,Disjoint
145,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
146,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
147,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
148,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
149,synthetic,gpt-4.1-mini-2025-04-14,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
0,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
1,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
2,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
3,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
4,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
5,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
6,synthetic,gpt-4.1-2025-04-14,Contains,Contains,Contains,Disjoint,Equivalence
7,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
9,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
10,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
11,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
12,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
13,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
14,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
15,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
16,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
17,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
18,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
19,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
20,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
21,synthetic,gpt-4.1-2025-04-14,Contains,Contains,Overlap,Disjoint,Equivalence
22,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
23,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
24,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
25,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
26,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
27,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
28,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
29,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
30,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
31,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
32,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
33,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
34,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Disjoint,Disjoint,Equivalence
35,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
36,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Disjoint,Disjoint,Equivalence
37,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
38,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
39,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
40,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
41,synthetic,gpt-4.1-2025-04-14,Contains,Contains,Contains,Disjoint,Equivalence
42,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
43,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
44,synthetic,gpt-4.1-2025-04-14,Contains,Contains,Contains,Disjoint,Equivalence
45,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
46,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
47,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
48,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
49,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
50,synthetic,gpt-4.1-2025-04-14,Contains,Contains,Overlap,Disjoint,Equivalence
51,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
52,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
53,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
54,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
55,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
56,synthetic,gpt-4.1-2025-04-14,Disjoint,Contains,Contains,Disjoint,Equivalence
57,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
58,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
60,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Disjoint,Disjoint,Equivalence
61,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
62,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
63,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
64,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
65,synthetic,gpt-4.1-2025-04-14,Contains,Contains,Overlap,Disjoint,Equivalence
66,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
67,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
68,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
69,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
70,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Equivalence,Equivalence
71,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
72,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
74,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
75,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Disjoint,Disjoint,Equivalence
76,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
78,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
79,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
80,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
81,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
82,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
83,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
84,synthetic,gpt-4.1-2025-04-14,Contains,Contains,Contains,Disjoint,Equivalence
85,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Disjoint,Disjoint,Equivalence
86,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
87,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
88,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
89,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
90,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
91,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
92,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
93,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
94,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
95,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
96,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
97,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
98,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
99,synthetic,gpt-4.1-2025-04-14,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
100,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
101,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
102,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
103,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
104,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
105,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
106,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
107,synthetic,gpt-4.1-2025-04-14,Contains,Contains,Contains,Disjoint,Equivalence
108,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
109,synthetic,gpt-4.1-2025-04-14,Contains,Contains,Contains,Disjoint,Equivalence
110,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
111,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
112,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
113,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
114,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
116,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
117,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
118,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
119,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
120,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
121,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
122,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
123,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
124,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Disjoint,Disjoint,Equivalence
125,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
126,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
127,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
128,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
129,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
130,synthetic,gpt-4.1-2025-04-14,Disjoint,Contains,Contains,Disjoint,Equivalence
131,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
132,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
133,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
134,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
135,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
136,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
137,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
139,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
140,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
141,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
142,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
144,synthetic,gpt-4.1-2025-04-14,ContainedBy,ContainedBy,Disjoint,Disjoint,Disjoint
145,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
146,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Overlap,Disjoint,Equivalence
147,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
148,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
149,synthetic,gpt-4.1-2025-04-14,Equivalence,Contains,Contains,Disjoint,Equivalence
0,synthetic,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
1,synthetic,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
2,synthetic,gpt-4o,Equivalence,Contains,Contains,Disjoint,Disjoint
3,synthetic,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
4,synthetic,gpt-4o,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
5,synthetic,gpt-4o,Equivalence,Contains,Disjoint,Disjoint,Equivalence
6,synthetic,gpt-4o,Contains,Contains,Overlap,Disjoint,Disjoint
7,synthetic,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Unknown
8,synthetic,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
9,synthetic,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
10,synthetic,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
11,synthetic,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
12,synthetic,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
13,synthetic,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Disjoint
14,synthetic,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
15,synthetic,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
16,synthetic,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
17,synthetic,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
18,synthetic,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
19,synthetic,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
20,synthetic,gpt-4o,Equivalence,Contains,ContainedBy,Disjoint,Disjoint
21,synthetic,gpt-4o,ContainedBy,Contains,Overlap,Disjoint,Equivalence
22,synthetic,gpt-4o,Equivalence,ContainedBy,Disjoint,Disjoint,Equivalence
23,synthetic,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
24,synthetic,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
25,synthetic,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
26,synthetic,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
27,synthetic,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence  
28,synthetic,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
29,synthetic,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
30,synthetic,gpt-4o,Contains,ContainedBy,Overlap,Disjoint,Equivalence
31,synthetic,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,ContainedBy
32,synthetic,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Disjoint
33,synthetic,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
34,synthetic,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
35,synthetic,gpt-4o,Equivalence,Contains,Disjoint,Disjoint,Equivalence
36,synthetic,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
37,synthetic,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
38,synthetic,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Disjoint
39,synthetic,gpt-4o,Equivalence,Contains,Disjoint,Disjoint,Equivalence
40,synthetic,gpt-4o,Equivalence,ContainedBy,Contains,Disjoint,Equivalence
41,synthetic,gpt-4o,Contains,Overlap,Contains,Disjoint,Equivalence
42,synthetic,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Equivalence
43,synthetic,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
44,synthetic,gpt-4o,ContainedBy,Contains,Overlap,Disjoint,Equivalence
45,synthetic,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
46,synthetic,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Unknown
47,synthetic,gpt-4o,Equivalence,Contains,Overlap,Disjoint,Disjoint
48,synthetic,gpt-4o,Equivalence,ContainedBy,Overlap,Disjoint,Equivalence
