new_Q_ID,dataset,Q_ID,Q1,Q2,Q3,Q4,A1,A2,A3,A4,golden_llm,golden_action,llm_rank,?A1=A2,?A1>A3,?A1>A4,?A3∅A4,?A4=A1|3,idk_A1,idk_A2,idk_A3,idk_A4,n_consistent_zeroshot,n_consistent_all_actions,n_consistent_llms,overall_consistency_ratio,?A1=A2_ratio,?A1>A3_ratio,?A1>A4_ratio,?A3∅A4_ratio,?A4=A1|3_ratio,idk_A1_ratio,idk_A2_ratio,idk_A3_ratio,idk_A4_ratio,at_least_one_restriction_ratio
spinach-77,spinach,77,What books are written by Suzanne Collins?,Which books has Suzanne Collins authored?,"What books are written by Suzanne Collins that belong to the ""Hunger Games"" series?","What books are written by Suzanne Collins are not part of the ""Hunger Games"" series?","['Year of the Jungle', 'When Charlie McButton Lost Power', 'Gregor and the Curse of the Warmbloods', 'Gregor and the Prophecy of Bane', 'The Hunger Games', 'Mockingjay', 'The Ballad of Songbirds and Snakes', 'Gregor and the Marks of Secret', 'Gregor and the Code of Claw', 'Gregor the Overlander', 'Catching Fire']","['Year of the Jungle', 'When Charlie McButton Lost Power', 'Gregor and the Curse of the Warmbloods', 'Gregor and the Prophecy of Bane', 'The Hunger Games', 'Mockingjay', 'The Ballad of Songbirds and Snakes', 'Gregor and the Marks of Secret', 'Gregor and the Code of Claw', 'Gregor the Overlander', 'Catching Fire']","['The Hunger Games', 'Mockingjay', 'The Ballad of Songbirds and Snakes', 'Catching Fire']","['Year of the Jungle', 'When Charlie McButton Lost Power', 'Gregor and the Curse of the Warmbloods', 'Gregor and the Prophecy of Bane', 'Gregor and the Marks of Secret', 'Gregor and the Code of Claw', 'Gregor the Overlander']",gemini-2.5-flash,zero-shot,6,1,1,1,1,1,0,0,0,0,3,22,13,0.3142857142857143,0.6428571428571429,0.7857142857142857,0.6857142857142857,0.9428571428571428,0.4857142857142857,0.07142857142857142,0.08571428571428572,0.21428571428571427,0.12857142857142856,1.0
spinach-78,spinach,78,Who were King Henry VII's children?,Who were the children of King Henry VII?,Which children of King Henry VII survived to adulthood?,Which children of King Henry VII died in childhood?,"['Mary Tudor', 'Katherine Tudor', 'Henry VIII', 'Margaret Tudor', 'Elizabeth Tudor', 'Arthur Tudor', 'Edmund Tudor']","['Mary Tudor', 'Katherine Tudor', 'Henry VIII', 'Margaret Tudor', 'Elizabeth Tudor', 'Arthur Tudor', 'Edmund Tudor']","['Henry VIII', 'Mary Tudor', 'Margaret Tudor']","['Arthur Tudor', 'Katherine Tudor', 'Elizabeth Tudor', 'Edmund Tudor']",o3,zero-shot,1,1,1,1,1,1,0,0,0,0,2,13,10,0.18571428571428572,0.5142857142857142,0.5857142857142857,0.5142857142857142,0.9,0.37142857142857144,0.04285714285714286,0.04285714285714286,0.18571428571428572,0.05714285714285714,0.9857142857142858
spinach-79,spinach,79,Who were Demeter's siblings?,Who were the brothers and sisters of Demeter?,Who were the brothers of Demeter?,Who were the sisters of Demeter?,"['Hestia', 'Poseidon', 'Hera', 'Hades', 'Zeus']","['Hestia', 'Poseidon', 'Hera', 'Hades', 'Zeus']","['Zeus', 'Hades', 'Poseidon']","['Hera', 'Hestia']",gpt-5,zero-shot,0,1,1,1,1,1,0,0,0,0,12,43,16,0.6142857142857143,0.8571428571428571,0.8714285714285714,0.8428571428571429,0.8857142857142857,0.7571428571428571,0.014285714285714285,0.02857142857142857,0.17142857142857143,0.014285714285714285,0.9857142857142858
spinach-8,spinach,8,Through which countries does the Danube flow?,Which countries does the Danube flow through?,Through which countries that use Central Europe Time does the Danube flow?,Through which countries that do not use Central Europe Time does the Danube flow?,"['Serbia', 'Romania', 'Croatia', 'Ukraine', 'Moldova', 'Germany', 'Hungary', 'Bulgaria', 'Austria', 'Slovakia']","['Serbia', 'Romania', 'Croatia', 'Ukraine', 'Moldova', 'Germany', 'Hungary', 'Bulgaria', 'Austria', 'Slovakia']","['Serbia', 'Croatia', 'Germany', 'Hungary', 'Austria', 'Slovakia']","['Moldova', 'Ukraine', 'Bulgaria', 'Romania']",gpt-5,zero-shot,0,1,1,1,1,1,0,0,0,0,6,33,15,0.4714285714285714,0.9142857142857143,0.9142857142857143,0.8285714285714286,0.7857142857142857,0.6,0.014285714285714285,0.014285714285714285,0.21428571428571427,0.04285714285714286,1.0
spinach-80,spinach,80,Who are the U.S. senators of Pennsylvania?,Which individuals serve as U.S. senators representing Pennsylvania?,Who are the Democratic U.S. senators of Pennsylvania?,Who are the Republican U.S. senators of Pennsylvania?,"['John Fetterman', 'Bob Casey Jr.']","['John Fetterman', 'Bob Casey Jr.']","['John Fetterman', 'Bob Casey Jr.']",['John Fetterman'],gpt-4.1-mini-2025-04-14,classification,11,1,1,1,1,1,0,0,0,0,0,1,1,0.014285714285714285,0.7285714285714285,0.6857142857142857,0.6,0.8571428571428571,0.38571428571428573,0.08571428571428572,0.04285714285714286,0.21428571428571427,0.6285714285714286,0.9857142857142858
spinach-81,spinach,81,Who has been a coach for the Carolina Panthers?,Who has coached the Carolina Panthers?,Who has been the head coach of the Carolina Panthers?,Who has been an assistant coach but never head coach of the Carolina Panthers?,"['John Fox', 'Ron Rivera', 'Steve Wilks', 'George Seifert', 'Frank Reich', 'Dom Capers', 'Matt Rhule']","['John Fox', 'Ron Rivera', 'Steve Wilks', 'George Seifert', 'Frank Reich', 'Dom Capers', 'Matt Rhule']","['John Fox', 'Ron Rivera', 'Steve Wilks', 'George Seifert', 'Frank Reich', 'Dom Capers', 'Matt Rhule']",['Perry Fewell'],gpt-5-nano,fixing,5,1,1,1,1,1,0,0,0,0,0,6,6,0.08571428571428572,0.5714285714285714,0.5714285714285714,0.4714285714285714,0.8142857142857143,0.2,0.08571428571428572,0.07142857142857142,0.24285714285714285,0.5142857142857142,0.9714285714285714
spinach-82,spinach,82,Which countries constitute the European Union?,Which countries make up the European Union?,Which countries are original members of the European Union and are still members?,Which countries are members of the European Union but are not original members?,"['Denmark', 'Czech Republic', 'Lithuania', 'Cyprus', 'France', 'Portugal', 'Slovakia', 'Spain', 'Romania', 'Croatia', 'Austria', 'Finland', 'Belgium', 'Malta', 'Greece', 'Latvia', 'Sweden', 'Hungary', 'Bulgaria', 'Poland', 'Slovenia', 'Netherlands', 'Luxembourg', 'Italy', 'Ireland', 'Germany', 'Estonia']","['Denmark', 'Czech Republic', 'Lithuania', 'Cyprus', 'France', 'Portugal', 'Slovakia', 'Spain', 'Romania', 'Croatia', 'Austria', 'Finland', 'Belgium', 'Malta', 'Greece', 'Latvia', 'Sweden', 'Hungary', 'Bulgaria', 'Poland', 'Slovenia', 'Netherlands', 'Luxembourg', 'Italy', 'Ireland', 'Germany', 'Estonia']","['Belgium', 'Netherlands', 'Luxembourg', 'Italy', 'Germany', 'France']","['Denmark', 'Czech Republic', 'Lithuania', 'Cyprus', 'Portugal', 'Slovakia', 'Spain', 'Romania', 'Croatia', 'Austria', 'Finland', 'Malta', 'Greece', 'Latvia', 'Sweden', 'Hungary', 'Bulgaria', 'Poland', 'Slovenia', 'Ireland', 'Estonia']",gpt-5-mini,zero-shot,2,1,1,1,1,1,0,0,0,0,4,25,15,0.35714285714285715,0.8285714285714286,0.9,0.7714285714285715,0.8571428571428571,0.5,0.04285714285714286,0.04285714285714286,0.17142857142857143,0.04285714285714286,0.9714285714285714
spinach-83,spinach,83,What are the Catholic holy days of obligation and other holy days?,Which days are considered holy in the Catholic Church?,What are the Catholic holy days of obligation?,What are the Catholic holy days that are not days of obligation?,"[""All Souls' Day (November 2)"", 'Solemnity of Mary, Mother of God (January 1)', 'Christ the King (Last Sunday of Ordinary Time)', 'First Sunday of Advent', 'Our Lady of the Rosary (October 7)', 'Pentecost Sunday', ""All Saints' Day (November 1)"", 'Epiphany of the Lord (January 6, or the Sunday between January 2 and January 8)', 'Most Holy Trinity Sunday', 'Transfiguration of the Lord (August 6)', 'Palm Sunday of the Passion of the Lord', 'Immaculate Conception (December 8)', 'Assumption of the Blessed Virgin Mary (August 15)', 'Holy Saturday', 'Divine Mercy Sunday', 'Holy Thursday (Maundy Thursday)', 'Triumph of the Cross (September 14)', 'Ash Wednesday', 'Nativity of Saint John the Baptist (June 24)', 'Saints Peter and Paul, Apostles (June 29)', 'Most Holy Body and Blood of Christ (Corpus Christi)', 'Good Friday', 'Most Sacred Heart of Jesus', 'Saint Joseph, Spouse of the Blessed Virgin Mary (March 19)', 'Presentation of the Lord (February 2)', 'Ascension of Jesus (often celebrated on the 7th Sunday of Easter)', 'Annunciation of the Lord (March 25)', 'Christmas (Nativity of the Lord) (December 25)', 'Easter Sunday (Resurrection of the Lord)']","[""All Souls' Day (November 2)"", 'Solemnity of Mary, Mother of God (January 1)', 'Christ the King (Last Sunday of Ordinary Time)', 'First Sunday of Advent', 'Our Lady of the Rosary (October 7)', 'Pentecost Sunday', ""All Saints' Day (November 1)"", 'Epiphany of the Lord (January 6, or the Sunday between January 2 and January 8)', 'Most Holy Trinity Sunday', 'Transfiguration of the Lord (August 6)', 'Palm Sunday of the Passion of the Lord', 'Immaculate Conception (December 8)', 'Assumption of the Blessed Virgin Mary (August 15)', 'Holy Saturday', 'Divine Mercy Sunday', 'Holy Thursday (Maundy Thursday)', 'Triumph of the Cross (September 14)', 'Ash Wednesday', 'Nativity of Saint John the Baptist (June 24)', 'Saints Peter and Paul, Apostles (June 29)', 'Most Holy Body and Blood of Christ (Corpus Christi)', 'Good Friday', 'Most Sacred Heart of Jesus', 'Saint Joseph, Spouse of the Blessed Virgin Mary (March 19)', 'Presentation of the Lord (February 2)', 'Ascension of Jesus (often celebrated on the 7th Sunday of Easter)', 'Annunciation of the Lord (March 25)', 'Christmas (Nativity of the Lord) (December 25)', 'Easter Sunday (Resurrection of the Lord)']","['Solemnity of Mary, the Holy Mother of God (January 1)', 'Solemnity of the Nativity of the Lord (December 25)', 'Solemnity of All Saints (November 1)', 'Solemnity of the Ascension of the Lord (40 days after Easter, often transferred to the Seventh Sunday of Easter in many dioceses of the United States of America)', 'Solemnity of the Assumption of the Blessed Virgin Mary (August 15)', 'Solemnity of the Immaculate Conception (December 8)']","[""All Souls' Day (November 2)"", 'Christ the King (Last Sunday of Ordinary Time)', 'First Sunday of Advent', 'Our Lady of the Rosary (October 7)', 'Pentecost Sunday', 'Epiphany of the Lord (January 6, or the Sunday between January 2 and January 8)', 'Most Holy Trinity Sunday', 'Transfiguration of the Lord (August 6)', 'Palm Sunday of the Passion of the Lord', 'Holy Saturday', 'Divine Mercy Sunday', 'Holy Thursday (Maundy Thursday)', 'Triumph of the Cross (September 14)', 'Ash Wednesday', 'Nativity of Saint John the Baptist (June 24)', 'Saints Peter and Paul, Apostles (June 29)', 'Most Holy Body and Blood of Christ (Corpus Christi)', 'Good Friday', 'Most Sacred Heart of Jesus', 'Saint Joseph, Spouse of the Blessed Virgin Mary (March 19)', 'Presentation of the Lord (February 2)', 'Annunciation of the Lord (March 25)', 'Easter Sunday (Resurrection of the Lord)']",gemini-2.5-flash,fixing,6,1,1,1,1,1,0,0,0,0,0,5,5,0.07142857142857142,0.35714285714285715,0.38571428571428573,0.5571428571428572,0.8571428571428571,0.3142857142857143,0.2,0.15714285714285714,0.24285714285714285,0.34285714285714286,0.9571428571428572
spinach-84,spinach,84,Through which countries of the Sahel does the Niger River flow?,Which Sahel countries does the Niger River pass through?,Though which country of the Sahel does the Niger River flow and have its mouth?,Though which country of the Sahel does the Niger River flow but does not have its mouth?,"['Mali', 'Niger', 'Nigeria']","['Mali', 'Niger', 'Nigeria']",['Nigeria'],"['Mali', 'Niger']",gpt-5,zero-shot,0,1,1,1,1,1,0,0,0,0,2,22,13,0.3142857142857143,0.6285714285714286,0.8571428571428571,0.8428571428571429,0.6857142857142857,0.5,0.04285714285714286,0.0,0.2,0.04285714285714286,1.0
spinach-85,spinach,85,Who has been a coach of the St. Louis Cardinals?,"Can you name the coaches, past and present, of the St. Louis Cardinals?",Who are the current St. Louis Cardinals coaches?,Who are the former St. Louis Cardinals coaches?,"['Ray Blades', 'Solly Hemus', 'Kid Nichols', 'Bill McKechnie', 'Whitey Herzog', 'Charles Comiskey', 'Mike Shildt', 'Patsy Tebeau', 'Red Schoendienst', 'Rogers Hornsby', 'Billy Southworth', 'Mike González', 'Arlie Latham', 'Marty Marion', 'Johnny Keane', 'Tony La Russa', 'Bing Devine', 'Branch Rickey', 'Sam Breadon', 'Oliver Marmol', 'Frankie Frisch', 'John McCloskey', 'Mike Matheny', 'Joe Torre', 'Miller Huggins', 'Ken Boyer', 'Eddie Stanky', 'Roger Bresnahan', 'Gabby Street', ""Bob O'Farrell""]","['Ray Blades', 'Solly Hemus', 'Kid Nichols', 'Bill McKechnie', 'Whitey Herzog', 'Charles Comiskey', 'Mike Shildt', 'Patsy Tebeau', 'Red Schoendienst', 'Rogers Hornsby', 'Billy Southworth', 'Mike González', 'Arlie Latham', 'Marty Marion', 'Johnny Keane', 'Tony La Russa', 'Bing Devine', 'Branch Rickey', 'Sam Breadon', 'Oliver Marmol', 'Frankie Frisch', 'John McCloskey', 'Mike Matheny', 'Joe Torre', 'Miller Huggins', 'Ken Boyer', 'Eddie Stanky', 'Roger Bresnahan', 'Gabby Street', ""Bob O'Farrell""]",['Oliver Marmol'],"['Ray Blades', 'Dan Howley', 'Solly Hemus', 'Bill McKechnie', 'Billy Watkins', 'Whitey Herzog', 'Charles Comiskey', 'Mike Shildt', 'Patsy Tebeau', 'Red Schoendienst', 'Rogers Hornsby', 'Billy Southworth', 'Mike González', 'Jack Krol', 'Arlie Latham', 'Marty Marion', 'Johnny Keane', 'Tony La Russa', 'Bing Devine', 'Branch Rickey', 'Vern Rapp', 'Frankie Frisch', 'John McGraw', 'Mike Matheny', 'Joe Torre', 'Miller Huggins', 'Eddie Stanky', 'Roger Bresnahan', 'Joe Schultz', 'Gabby Street', ""Bob O'Farrell""]",gemini-2.0-flash,fixing,12,1,1,1,1,1,0,0,0,0,0,1,1,0.014285714285714285,0.5285714285714286,0.4857142857142857,0.6,0.5857142857142857,0.07142857142857142,0.4,0.44285714285714284,0.5,0.4,0.9142857142857143
spinach-87,spinach,87,Who are Ariel's sisters?,Can you list Ariel's sisters?,"Which of Ariel's sisters appear in ""The Little Mermaid II: Return to the Sea""?","Which of Ariel's sisters no not appear in ""The Little Mermaid II: Return to the Sea""?","['Arista', 'Attina', 'Andrina', 'Alana', 'Adella', 'Aquata']","['Arista', 'Attina', 'Andrina', 'Alana', 'Adella', 'Aquata']","['Arista', 'Attina', 'Andrina', 'Alana', 'Adella', 'Aquata']","['Arista', 'Attina', 'Andrina', 'Alana', 'Adella', 'Aquata']",gpt-5,fixing,0,1,1,1,1,1,0,0,0,0,0,6,5,0.08571428571428572,0.7857142857142857,0.7142857142857143,0.6,0.5714285714285714,0.2571428571428571,0.07142857142857142,0.08571428571428572,0.3142857142857143,0.35714285714285715,0.9571428571428572
spinach-88,spinach,88,Which characters does Seth MacFarlane voice on Family Guy?,Which characters are voiced by Seth MacFarlane on Family Guy?,Which human characters does Seth MacFarlane voice on Family Guy?,Which non-human characters does Seth MacFarlane voice on Family Guy?,"['Tom Tucker', 'Peter Griffin', 'Stan Smith', 'Roger', 'Tim the Bear', 'Ida Davis', 'Carter Pewterschmidt', 'Kevin Swanson', 'Stewie Griffin', 'Mickey McFinnigan', 'Seamus', 'Kool-Aid Man', 'Doctor Elmer Hartman', 'Jasper', 'God', 'Glenn Quagmire', 'Jesus Christ', 'Brian Griffin']","['Tom Tucker', 'Peter Griffin', 'Stan Smith', 'Roger', 'Tim the Bear', 'Ida Davis', 'Carter Pewterschmidt', 'Kevin Swanson', 'Stewie Griffin', 'Mickey McFinnigan', 'Seamus', 'Kool-Aid Man', 'Doctor Elmer Hartman', 'Jasper', 'God', 'Glenn Quagmire', 'Jesus Christ', 'Brian Griffin']","['Tom Tucker', 'Peter Griffin', 'Carter Pewterschmidt', 'Kevin Swanson', 'Stewie Griffin', 'Mickey McFinnigan', 'Doctor Elmer Hartman', 'Seamus Levine', 'Glenn Quagmire']","['God', 'Jasper', 'Brian Griffin']",gemini-2.5-pro,fixing,3,1,1,1,1,1,0,0,0,0,0,7,6,0.1,0.5428571428571428,0.6285714285714286,0.6142857142857143,0.5857142857142857,0.2714285714285714,0.14285714285714285,0.18571428571428572,0.34285714285714286,0.14285714285714285,0.8571428571428571
spinach-89,spinach,89,What are the names of Michael Jackson's kids?,Who are the children of Michael Jackson?,Which children did Michael Jackson have with Debbie Rowe?,Which children did Michael Jackson have with someone other than Debbie Rowe?,"['Prince Michael Jackson 2', 'Paris-Michael Katherine Jackson', 'Michael Joseph Jackson Junior']","['Prince Michael Jackson 2', 'Paris-Michael Katherine Jackson', 'Michael Joseph Jackson Junior']","['Paris-Michael Katherine Jackson', 'Michael Joseph Jackson Junior']",['Prince Michael Jackson 2'],gpt-5,zero-shot,0,1,1,1,1,1,0,0,0,0,4,24,15,0.34285714285714286,0.6571428571428571,0.6571428571428571,0.7428571428571429,0.9142857142857143,0.5,0.014285714285714285,0.014285714285714285,0.15714285714285714,0.05714285714285714,0.9857142857142858
spinach-9,spinach,9,What are the professions of John Lennon’s sons?,In which professions are John Lennon’s sons involved?,What are the musical professions of John Lennon’s sons?,What are the non-musical professions of John Lennon’s sons?,"['Singer', 'Photographer', 'Songwriter', 'Documentary film producer', 'Philanthropist', 'Musician', 'Composer', 'Author', 'Actor', 'Producer']","['Singer', 'Photographer', 'Songwriter', 'Documentary film producer', 'Philanthropist', 'Musician', 'Composer', 'Author', 'Actor', 'Producer']","['Singer', 'Songwriter', 'Musician', 'Composer', 'Producer']","['documentary film producer', 'photographer', 'author', 'philanthropist']",gemini-2.5-pro,fixing,3,1,1,1,1,1,0,0,0,0,0,4,4,0.05714285714285714,0.4142857142857143,0.37142857142857144,0.4,0.9142857142857143,0.24285714285714285,0.12857142857142856,0.11428571428571428,0.2571428571428571,0.18571428571428572,0.9714285714285714
spinach-90,spinach,90,What degrees does Romney have?,Which degrees has Romney earned?,What undergraduate degrees does Romney have?,What graduate degrees does Romney have?,"['Juris Doctor', 'Master of Business Administration', 'Bachelor of Arts in English']","['Juris Doctor', 'Master of Business Administration', 'Bachelor of Arts in English']",['Bachelor of Arts in English'],"['Juris Doctor', 'Master of Business Administration']",gpt-5,fixing,0,1,1,1,1,1,0,0,0,0,0,18,11,0.2571428571428571,0.6428571428571429,0.6,0.6857142857142857,0.9,0.4857142857142857,0.02857142857142857,0.02857142857142857,0.2714285714285714,0.02857142857142857,0.9428571428571428
spinach-91,spinach,91,"Give me all cities in New Jersey with more than 100,000 inhabitants at present.","Which cities in New Jersey currently have a population of over 100,000?","Give me all cities in New Jersey with more than 100,000 inhabitants currently and an international airport.",Give me all cities in New Jersey with more than 100000 inhabitants currently without an international airport.,"['Jersey City', 'Elizabeth', 'Newark', 'Paterson']","['Jersey City', 'Elizabeth', 'Newark', 'Paterson']","['Elizabeth', 'Newark']","['Jersey City', 'Paterson']",gpt-5,zero-shot,0,1,1,1,1,1,0,0,0,0,5,23,16,0.42592592592592593,0.7222222222222222,0.9259259259259259,0.7222222222222222,0.8518518518518519,0.6296296296296297,0.05555555555555555,0.037037037037037035,0.2962962962962963,0.037037037037037035,0.9814814814814815
